1,-1.30648,-13.9375,2,25,16,324.5,-1
1,-3.40736,-14.125,2,25,18,479.5,-1
1,19.875,-41.9038,-2,64,10,674,1
1,20.0625,-42.4033,-1.9375,64,6,908,1
1,-3.50844,-14.0625,2,25,8,1280.5,-1
1,20.125,-42.7048,-1.9375,64,17,2821,1
1,-0.109194,-13.9375,2,25,7,3638.5,-1
1,19.9375,-42.0158,-2.0625,64,5,3833.5,1
1,19.875,-42.1096,-2,64,10,4450,1
1,-0.725104,-14.0625,2,25,15,5158,-1
1,-4.85035,-14,2,25,3,5951,-1
1,-3.19407,-14,2,25,4,6922.5,-1
1,20,-41.291,-1.9375,64,4,7248,1
1,-1.59328,-14.125,2,25,14,8146,-1
1,-0.329124,-13.9375,2,25,6,9772.5,-1
1,-2.20529,-14.0625,2,25,5,10086,-1
1,20,-42.299,-1.9375,64,4,10742.5,1
1,-4.30805,-13.9375,2,25,6,11071,-1
1,-1.49628,-14.0625,2,25,1,11920.5,-1
1,-2.85085,-13.875,2,25,9,11960,-1
1,-3.8056,-14,2,25,4,12237.5,-1
1,-4.72935,-13.9375,2,25,2,13888,-1
2,-4.96023,-14.0625,2,25,5,149,-1
2,-3.05412,-14.125,2,25,14,642.5,-1
2,-1.11152,-13.875,2,25,17,1496,-1
2,-3.88154,-14.0625,2,25,15,1752.5,-1
2,-2.66834,-14.125,2,25,14,1835.5,-1
2,-0.64345,-13.875,2,25,9,2406.5,-1
2,20,-42.6471,-2.0625,64,3,4480,1
2,-3.8108,-14,2,25,0,4885,-1
2,20,-41.9421,-2.0625,64,3,5465,1
2,19.875,-41.6183,-1.9375,64,14,7659.5,1
2,-1.32777,-13.9375,2,25,6,7948.5,-1
2,-2.95578,-14.0625,2,25,8,8404.5,-1
2,-1.90744,-14,2,25,3,8742.5,-1
2,-3.63357,-13.9375,2,25,7,8818,-1
2,-0.595004,-13.9375,2,25,7,8857.5,-1
2,-2.98574,-14.0625,2,25,8,8929,-1
2,-2.44251,-13.9375,2,25,2,9513,-1
2,-1.72149,-14.125,2,25,10,9830.5,-1
2,-2.00872,-13.875,2,25,17,10184,-1
2,-0.719341,-14.125,2,25,18,10442.5,-1
2,-4.03135,-13.875,2,25,17,10620.5,-1
2,-0.434376,-13.9375,2,25,19,11928,-1
2,-0.68215,-13.875,2,25,17,11969.5,-1
2,-2.58798,-14,2,25,3,12939,-1
2,-4.47305,-13.9375,2,25,16,14300,-1
3,-3.74845,-14.125,2,25,10,280.5,-1
3,-2.40622,-14,2,25,4,320,-1
3,19.875,-42.1851,-2.0625,64,18,1492.5,1
3,-0.456434,-13.9375,2,25,19,1618.5,-1
3,20,-41.8895,-2.0625,64,3,2748.5,1
3,-4.65568,-14.125,2,25,14,3643.5,-1
3,20,-42.6373,-2.125,64,12,3973,1
3,-1.08509,-14,2,25,12,4099,-1
3,-2.50646,-13.9375,2,25,7,4139.5,-1
3,-2.74994,-14.0625,2,25,5,4287,-1
3,19.875,-42.3908,-2,64,10,4599.5,1
3,-3.61815,-13.875,2,25,13,5900.5,-1
3,20,-41.7704,-2.125,64,12,6162.5,1
3,20.125,-42.0659,-2.0625,64,13,8106,1
3,-4.24804,-14,2,25,3,8811,-1
3,-2.52667,-14.125,2,25,10,10745.5,-1
3,-0.612954,-14.125,2,25,10,10854,-1
3,20,-41.9578,-1.9375,64,4,11013.5,1
3,-3.30557,-13.9375,2,25,2,12280,-1
3,-2.68766,-14.0625,2,25,1,12390,-1
3,-4.17835,-13.9375,2,25,6,12737.5,-1
3,20,-42.4531,-1.9375,64,4,12819.5,1
3,-0.658674,-13.875,2,25,9,12906.5,-1
3,-4.207,-14,2,25,12,13026,-1
3,20.0625,-41.998,-1.875,64,19,13554.5,1
3,20.0625,-42.9784,-1.9375,64,6,14201,1
4,-4.40272,-14,2,25,4,118,-1
4,-4.86349,-14,2,25,4,521,-1
4,-1.21086,-14,2,25,11,897,-1
4,-3.24357,-14.0625,2,25,8,2092.5,-1
4,-4.60762,-13.875,2,25,17,3000.5,-1
4,-2.49479,-14.0625,2,25,20,3374,-1
4,-1.13128,-13.9375,2,25,6,4348.5,-1
4,-0.745882,-13.9375,2,25,16,4679,-1
4,-2.49039,-13.9375,2,25,16,4881,-1
4,-3.64811,-13.9375,2,25,2,5784,-1
4,-3.99297,-14.0625,2,25,1,5918.5,-1
4,-3.86386,-14,2,25,4,6471.5,-1
4,-3.3092,-14.125,2,25,10,6872,-1
4,-4.86502,-13.9375,2,25,16,7028,-1
4,20.0625,-41.7529,-1.9375,64,6,7308,1
4,19.9375,-42.2799,-2,64,1,7979,1
4,-3.04454,-14.125,2,25,18,9946,-1
4,20,-42.3259,-2.125,64,12,11493,1
4,-2.80259,-14.0625,2,25,15,12032,-1
4,20.0625,-41.3754,-2.125,64,16,12429.5,1
4,20.0625,-42.5968,-2.125,64,16,12489,1
4,-2.29918,-14.0625,2,25,15,12538,-1
4,-1.14309,-14.125,2,25,18,12653,-1
4,19.9375,-42.3506,-1.875,64,15,13586.5,1
4,-2.92107,-14.125,2,25,18,14077.5,-1
4,-3.92991,-14.0625,2,25,15,14243,-1
5,-0.987193,-14.125,2,25,10,229,-1
5,-2.87732,-13.9375,2,25,19,673,-1
5,-2.30092,-14.0625,2,25,15,3001.5,-1
5,-2.35356,-13.9375,2,25,16,3129,-1
5,-3.13433,-13.9375,2,25,16,3279.5,-1
5,-3.60784,-14.0625,2,25,20,3440,-1
5,-4.10545,-14.125,2,25,18,3951.5,-1
5,19.875,-42.9782,-1.9375,64,14,4155,1
5,-4.2685,-13.9375,2,25,6,4400.5,-1
5,-3.73128,-14,2,25,3,4439.5,-1
5,-3.60554,-13.9375,2,25,2,4973.5,-1
5,20.0625,-41.5466,-2,64,2,5860,1
5,-2.88997,-14.125,2,25,18,8519,-1
5,-3.34283,-13.9375,2,25,19,8560.5,-1
5,19.875,-42.4424,-2,64,10,9656,1
5,-2.54251,-14.0625,2,25,5,10499,-1
5,-0.596436,-13.9375,2,25,7,10538.5,-1
5,-2.62404,-14,2,25,0,12274.5,-1
5,-3.07494,-14.0625,2,25,1,12452.5,-1
5,-3.76405,-14,2,25,4,12635,-1
5,-2.53032,-14.0625,2,25,1,12673,-1
5,19.9375,-41.6389,-2.0625,64,5,12722,1
5,-3.89521,-14,2,25,0,12832,-1
5,-3.18065,-14.0625,2,25,8,13021.5,-1
6,20.125,-42.3521,-1.9375,64,17,726.5,1
6,19.875,-41.8932,-2.0625,64,18,1067,1
6,-2.80693,-13.875,2,25,17,1231,-1
6,20.0625,-42.9312,-2,64,2,1965.5,1
6,-1.15343,-13.9375,2,25,2,2805.5,-1
6,-2.79921,-13.9375,2,25,16,3552.5,-1
6,-0.922448,-14.0625,2,25,5,4806,-1
6,20.0625,-42.3053,-2,64,2,5510.5,1
6,-4.57554,-14.0625,2,25,8,6094.5,-1
6,-1.11851,-13.875,2,25,17,6592,-1
6,-5.02878,-14,2,25,12,7907.5,-1
6,-4.32855,-14.0625,2,25,8,8773.5,-1
6,-0.515153,-14.0625,2,25,8,9423,-1
6,19.9375,-41.954,-1.9375,64,8,10846.5,1
6,-4.43588,-14,2,25,11,11323.5,-1
6,20.0625,-42.367,-1.9375,64,6,11374,1
6,-1.74062,-14.125,2,25,14,11833.5,-1
6,-2.06609,-14.125,2,25,10,12214.5,-1
6,-2.59163,-13.9375,2,25,7,12254.5,-1
6,-2.02724,-14,2,25,4,12671,-1
6,19.9375,-41.4357,-2.125,64,20,13795,1
6,20.0625,-42.8635,-2.0625,64,7,14216.5,1
7,-2.31375,-14.125,2,25,10,303.5,-1
7,-4.59859,-14.0625,2,25,1,1018,-1
7,-1.33036,-13.9375,2,25,16,1531.5,-1
7,-3.42385,-13.875,2,25,17,1572.5,-1
7,19.875,-42.022,-1.9375,64,14,2697,1
7,-2.43068,-13.9375,2,25,2,3806.5,-1
7,-4.30096,-13.9375,2,25,2,3845.5,-1
7,-2.38666,-14.125,2,25,18,4776.5,-1
7,-2.38684,-14.0625,2,25,15,5028,-1
7,-2.20627,-14.125,2,25,18,6125.5,-1
7,20,-42.1397,-2.125,64,12,6219.5,1
7,-3.96509,-13.9375,2,25,16,6655.5,-1
7,-0.209617,-13.9375,2,25,19,6770.5,-1
7,-1.65778,-13.9375,2,25,19,6846,-1
7,-1.93268,-13.875,2,25,17,7305.5,-1
7,-0.694732,-14.0625,2,25,15,7566,-1
7,-4.07483,-14.0625,2,25,15,7766,-1
7,-1.63361,-14.125,2,25,18,8124.5,-1
7,-4.31759,-13.875,2,25,17,8810,-1
7,-3.50076,-14.125,2,25,18,8911,-1
7,-3.72493,-14,2,25,11,9171,-1
7,20.125,-42.5762,-1.9375,64,17,9292.5,1
7,19.875,-42.5773,-2,64,10,9644.5,1
7,20,-41.8488,-2.0625,64,3,9992,1
7,-2.00428,-14,2,25,3,10229,-1
7,-3.20151,-14.0625,2,25,8,11339,-1
7,19.9375,-42.008,-2,64,1,11911.5,1
7,-3.54196,-14.0625,2,25,15,12586,-1
7,-0.378451,-14.125,2,25,14,13394.5,-1
8,-1.21801,-14,2,25,4,224.5,-1
8,-2.14165,-14,2,25,11,1494.5,-1
8,-3.64111,-14.125,2,25,14,1773,-1
8,-2.35142,-14,2,25,3,2990.5,-1
8,20,-41.379,-2.0625,64,3,3648,1
8,-3.52388,-14,2,25,4,3730.5,-1
8,-4.29583,-14,2,25,3,4156,-1
8,-3.23805,-14.0625,2,25,1,5629.5,-1
8,-1.39131,-14,2,25,3,6181.5,-1
8,-3.48908,-14,2,25,0,6220,-1
8,-2.0608,-14.0625,2,25,1,6337.5,-1
8,-2.46706,-14,2,25,4,6479,-1
8,-3.58383,-14,2,25,4,6905.5,-1
8,-4.24299,-13.9375,2,25,2,7318,-1
8,19.875,-42.8193,-1.9375,64,14,7671,1
8,-2.24071,-13.875,2,25,13,7769.5,-1
8,20.125,-42.3124,-2,64,9,8446.5,1
8,-3.24684,-14,2,25,12,8713.5,-1
8,-0.914519,-14.0625,2,25,15,8870,-1
8,20.0625,-42.7438,-1.875,64,19,9046,1
8,-3.4854,-14.0625,2,25,15,9199,-1
8,-1.81104,-14.125,2,25,14,9751.5,-1
8,-4.85372,-13.9375,2,25,16,11115,-1
8,19.9375,-41.8422,-1.875,64,15,11858.5,1
8,19.9375,-42.1683,-2.125,64,20,12034.5,1
8,-3.87715,-13.875,2,25,9,12365.5,-1
8,-1.97579,-13.9375,2,25,19,12573.5,-1
8,-4.84867,-13.9375,2,25,6,13678.5,-1
9,-4.47887,-14.125,2,25,18,1935,-1
