1,-4.79445,-14.0625,2,25,15,112.5,-1
1,19.9375,-41.9317,-1.9375,64,8,1178.5,1
1,-1.86856,-13.875,2,25,17,1484,-1
1,-4.90694,-14.125,2,25,18,1673.5,-1
1,-3.90622,-14,2,25,11,2376.5,-1
1,-4.17669,-14.125,2,25,14,2612,-1
1,-2.65747,-14,2,25,12,4050.5,-1
1,-3.05431,-13.875,2,25,17,4522,-1
1,-4.8894,-14,2,25,4,5440.5,-1
1,-2.40467,-14,2,25,3,5480,-1
1,20,-41.622,-2.0625,64,3,6870,1
1,-3.62145,-14,2,25,3,7069.5,-1
1,-4.69008,-14.0625,2,25,15,8917.5,-1
1,19.875,-42.2656,-1.9375,64,14,9050,1
1,-1.16246,-14.125,2,25,10,10037,-1
1,-3.52248,-13.9375,2,25,19,11082.5,-1
1,-1.4073,-14,2,25,12,11254,-1
1,-2.25988,-13.875,2,25,13,11618,-1
1,-2.53418,-14.125,2,25,10,11813,-1
1,19.875,-42.85,-1.9375,64,14,12979,1
1,-1.7635,-13.9375,2,25,16,13028,-1
1,-1.28015,-13.875,2,25,9,14117,-1
1,-3.45556,-14.0625,2,25,5,15908,-1
1,20.0625,-41.9927,-2.125,64,16,17420.5,1
1,-1.09641,-14.125,2,25,14,17883.5,-1
1,20,-41.4645,-2.125,64,12,18048.5,1
1,-0.952863,-13.875,2,25,13,18563.5,-1
1,-1.69874,-13.875,2,25,9,18845,-1
1,19.9375,-42.4128,-2.0625,64,5,20925,1
1,-4.7076,-14,2,25,11,22199,-1
1,19.9375,-42.47,-1.875,64,15,22326,1
1,-2.30733,-14.0625,2,25,15,22935,-1
1,-1.14215,-13.9375,2,25,6,24845.5,-1
1,-1.50957,-14.125,2,25,18,25817,-1
1,-2.31131,-13.9375,2,25,16,26385.5,-1
1,-1.73584,-14.125,2,25,14,27977,-1
1,-1.85592,-13.9375,2,25,6,28052.5,-1
1,-0.544591,-14,2,25,3,29156,-1
1,-1.28538,-14,2,25,12,30051.5,-1
1,-3.57006,-14.0625,2,25,20,31797.5,-1
1,20,-41.8465,-1.875,64,11,33407,1
1,-0.374092,-13.9375,2,25,2,34035,-1
1,19.9375,-41.6706,-1.9375,64,8,34396,1
1,19.875,-41.5788,-1.9375,64,14,35021,1
2,-3.81689,-13.9375,2,25,7,706.5,-1
2,-3.82664,-14.0625,2,25,15,826.5,-1
2,-4.84692,-14.0625,2,25,20,868,-1
2,-3.10669,-13.875,2,25,17,975,-1
2,19.875,-42.8559,-1.9375,64,14,1097.5,1
2,19.9375,-42.3209,-2,64,1,1478.5,1
2,20,-42.4185,-2.125,64,12,2222.5,1
2,-3.72076,-14,2,25,0,3052,-1
2,-4.48021,-14.0625,2,25,5,3335,-1
2,-1.81449,-14.0625,2,25,8,3965,-1
2,-3.21494,-13.875,2,25,9,4348.5,-1
2,19.9375,-42.4474,-2.0625,64,5,4661,1
2,-4.11084,-14,2,25,11,5300,-1
2,19.875,-42.721,-2,64,10,5623.5,1
2,-2.44292,-14.125,2,25,14,6389,-1
2,-3.0621,-13.875,2,25,17,6541,-1
2,-5.08928,-13.9375,2,25,16,7558,-1
2,20.0625,-42.1333,-2.125,64,16,7999,1
2,19.9375,-42.3929,-1.875,64,15,8126,1
2,-1.91547,-14,2,25,0,9052.5,-1
2,-2.63325,-14,2,25,3,9091.5,-1
2,19.9375,-42.3328,-2,64,1,9140.5,1
2,20.0625,-42.7895,-2.125,64,16,10565.5,1
2,20.0625,-42.7751,-2.125,64,16,11504.5,1
2,-2.60093,-14,2,25,4,11785,-1
2,-4.34555,-14.125,2,25,18,12093,-1
2,-1.78982,-13.875,2,25,9,12217,-1
2,-3.80613,-13.875,2,25,13,12509,-1
2,-1.21706,-13.9375,2,25,19,12770,-1
2,-3.71525,-13.875,2,25,17,13126.5,-1
2,-4.57085,-13.9375,2,25,2,13710.5,-1
2,-1.7331,-13.875,2,25,13,14927,-1
2,20.125,-42.2759,-1.9375,64,17,16159,1
2,19.9375,-42.5622,-2,64,1,17093,1
2,-3.07309,-14,2,25,0,17864.5,-1
2,19.9375,-41.647,-2.0625,64,5,18173.5,1
2,20.0625,-42.9342,-2,64,2,18390,1
2,-4.8036,-13.9375,2,25,2,18602.5,-1
2,-2.48148,-13.9375,2,25,2,18673,-1
2,-1.13793,-14,2,25,4,18743.5,-1
2,-3.74121,-14,2,25,4,18820,-1
2,-3.89033,-14.125,2,25,10,18970,-1
2,-4.5356,-14,2,25,11,19011,-1
2,-1.99522,-14.125,2,25,10,19052,-1
2,-1.41223,-14.125,2,25,18,19733.5,-1
2,-0.484697,-13.9375,2,25,16,20232,-1
2,19.9375,-41.7265,-1.875,64,15,20530,1
2,-3.60991,-14.0625,2,25,5,23075,-1
2,-1.77255,-14.0625,2,25,1,23405,-1
2,-2.12283,-14,2,25,3,23444,-1
2,19.875,-42.9979,-2.0625,64,18,23955,1
2,19.875,-41.991,-2.0625,64,18,24355,1
2,19.9375,-41.4389,-1.875,64,15,24508,1
2,-1.73786,-14,2,25,11,25128.5,-1
2,-4.99772,-14,2,25,3,25279,-1
2,-4.91446,-14.125,2,25,10,26299,-1
2,-4.67769,-13.875,2,25,13,26340,-1
2,-3.43097,-14.0625,2,25,15,26754,-1
2,-0.630585,-14.0625,2,25,8,27097.5,-1
2,-2.2698,-14.0625,2,25,8,27178,-1
2,-2.72353,-14.125,2,25,18,27293,-1
2,-0.408457,-14,2,25,3,27914.5,-1
2,-1.46715,-13.9375,2,25,6,28142.5,-1
2,-3.67146,-14.0625,2,25,20,28483.5,-1
2,-4.48806,-14.0625,2,25,15,29119,-1
2,-3.34713,-13.9375,2,25,16,29160.5,-1
2,-4.45844,-14.0625,2,25,15,29603,-1
2,20.0625,-42.003,-2,64,2,29837.5,1
2,-4.61156,-14,2,25,0,30245.5,-1
2,-2.01938,-14.0625,2,25,20,31455.5,-1
2,-5.1211,-14,2,25,12,31769,-1
2,-4.22148,-13.9375,2,25,7,31908,-1
2,-4.38623,-13.9375,2,25,19,33070,-1
2,-1.52928,-14.0625,2,25,8,33700,-1
2,-4.55413,-14.0625,2,25,5,33907,-1
2,20.0625,-42.4591,-1.9375,64,6,34492,1
2,-0.876006,-13.9375,2,25,2,34539,-1
2,-3.0881,-13.9375,2,25,2,34668.5,-1
2,-1.46183,-14.0625,2,25,1,34774.5,-1
2,-0.42308,-13.9375,2,25,6,35214.5,-1
2,20.0625,-42.4107,-1.9375,64,6,35341.5,1
3,-4.17736,-14.125,2,25,10,108.5,-1
3,-4.75672,-13.9375,2,25,16,278.5,-1
3,-1.68112,-14.125,2,25,18,320,-1
3,20.0625,-41.4869,-2.0625,64,7,658,1
3,-4.9912,-13.875,2,25,9,1018.5,-1
3,19.9375,-42.0189,-2,64,1,1452.5,1
3,19.875,-41.8067,-1.9375,64,14,1765.5,1
3,-3.71462,-14.125,2,25,14,1814,-1
3,-4.47764,-13.875,2,25,9,2412,-1
3,20,-41.4675,-2.125,64,12,3725,1
3,20.125,-42.8098,-2.0625,64,13,4131,1
