799,204,64
496,204,64
223,206,25
546,206,64
799,206,64
496,206,64
799,208,64
496,208,64
546,208,64
496,210,64
546,210,64
30,212,25
546,212,64
602,214,64
355,214,64
411,214,64
602,216,64
355,216,64
411,216,64
476,218,25
296,218,25
602,218,64
355,218,64
411,218,64
285,220,64
411,220,64
198,222,64
285,222,64
882,224,64
285,224,64
198,224,64
882,226,64
198,226,64
327,228,64
84,228,64
882,228,64
198,228,64
249,230,64
327,230,64
882,230,64
84,230,64
788,232,64
327,232,64
249,232,64
84,232,64
802,234,25
303,234,64
788,234,64
249,234,64
84,234,64
16,236,25
788,236,64
303,236,64
530,238,64
790,238,64
788,238,64
303,238,64
963,240,25
233,240,64
378,240,64
766,240,64
530,240,64
790,240,64
303,240,64
675,242,25
952,242,25
847,242,64
390,242,64
673,242,64
233,242,64
378,242,64
766,242,64
530,242,64
790,242,64
63,244,64
233,244,64
847,244,64
378,244,64
766,244,64
530,244,64
390,244,64
673,244,64
759,246,25
74,246,25
998,246,64
847,246,64
63,246,64
378,246,64
390,246,64
673,246,64
746,248,25
949,248,64
63,248,64
998,248,64
116,250,25
54,250,25
998,250,64
949,250,64
819,252,25
949,252,64
884,254,25
251,254,64
206,256,25
251,256,64
298,258,25
336,258,25
914,258,64
251,258,64
575,260,64
914,260,64
251,260,64
889,262,25
782,262,64
914,262,64
575,262,64
932,264,25
914,264,64
575,264,64
782,264,64
405,266,25
6,266,64
782,266,64
59,268,25
176,268,25
988,268,25
6,268,64
782,268,64
66,270,25
91,270,25
508,270,64
6,270,64
599,272,25
838,272,25
508,272,64
6,272,64
735,274,64
508,274,64
570,276,64
735,276,64
806,278,25
536,278,64
735,278,64
570,278,64
347,280,25
606,280,64
536,280,64
570,280,64
433,282,25
614,282,64
606,282,64
536,282,64
179,284,25
483,284,25
606,284,64
614,284,64
536,284,64
554,286,25
606,286,64
614,286,64
614,288,64
180,290,64
136,292,64
180,292,64
843,294,64
978,294,64
136,294,64
180,294,64
375,296,25
875,296,64
136,296,64
843,296,64
180,296,64
978,296,64
406,298,64
136,298,64
843,298,64
875,298,64
978,298,64
406,300,64
875,300,64
978,300,64
932,302,25
702,302,25
121,302,64
406,302,64
875,302,64
327,304,25
506,304,25
897,304,25
121,304,64
413,306,25
632,306,64
121,306,64
314,308,25
931,308,64
632,308,64
121,308,64
331,310,64
632,310,64
931,310,64
267,312,25
607,312,64
632,312,64
331,312,64
931,312,64
317,314,64
816,314,64
331,314,64
931,314,64
607,314,64
117,316,25
659,316,25
480,316,64
518,316,64
317,316,64
331,316,64
607,316,64
816,316,64
62,318,25
317,318,64
480,318,64
518,318,64
607,318,64
816,318,64
317,320,64
480,320,64
518,320,64
229,322,25
979,322,64
186,322,64
624,322,64
979,324,64
186,324,64
624,324,64
343,326,25
562,326,64
979,326,64
186,326,64
624,326,64
979,328,64
186,328,64
624,328,64
562,328,64
316,330,25
544,330,64
562,330,64
550,332,25
767,332,25
981,332,25
47,332,25
323,332,64
214,332,64
544,332,64
562,332,64
704,334,64
300,334,64
544,334,64
323,334,64
214,334,64
757,336,25
544,336,64
323,336,64
704,336,64
214,336,64
300,336,64
231,338,25
597,338,64
323,338,64
704,338,64
300,338,64
729,340,25
385,340,64
597,340,64
300,340,64
919,342,25
850,342,64
385,342,64
597,342,64
137,344,25
493,344,64
385,344,64
850,344,64
597,344,64
385,346,64
493,346,64
850,346,64
652,348,64
493,348,64
850,348,64
615,350,25
593,350,64
152,350,64
25,350,64
652,350,64
42,352,25
218,352,25
183,352,25
664,352,64
652,352,64
593,352,64
152,352,64
25,352,64
259,354,64
882,354,64
444,354,64
652,354,64
593,354,64
152,354,64
664,354,64
25,354,64
620,356,25
96,356,64
975,356,64
259,356,64
882,356,64
664,356,64
444,356,64
25,356,64
899,358,25
60,358,64
259,358,64
882,358,64
96,358,64
444,358,64
975,358,64
259,360,64
882,360,64
96,360,64
60,360,64
975,360,64
188,362,25
195,362,25
499,362,25
266,362,25
610,362,64
96,362,64
60,362,64
975,362,64
132,364,25
668,364,64
60,364,64
610,364,64
35,366,64
668,366,64
610,366,64
985,368,25
746,368,64
668,368,64
35,368,64
610,368,64
494,370,25
756,370,64
771,370,64
746,370,64
668,370,64
35,370,64
402,372,64
746,372,64
756,372,64
771,372,64
341,374,64
29,374,64
746,374,64
756,374,64
771,374,64
402,374,64
268,376,64
730,376,64
341,376,64
756,376,64
771,376,64
402,376,64
29,376,64
971,378,64
552,378,64
43,378,64
341,378,64
268,378,64
402,378,64
29,378,64
730,378,64
265,380,64
5,380,64
341,380,64
268,380,64
971,380,64
552,380,64
43,380,64
730,380,64
527,382,25
971,382,64
552,382,64
265,382,64
5,382,64
43,382,64
730,382,64
510,384,25
971,384,64
552,384,64
265,384,64
5,384,64
43,384,64
788,386,64
265,386,64
5,386,64
569,388,64
941,388,64
788,388,64
788,390,64
569,390,64
941,390,64
72,392,64
788,392,64
569,392,64
941,392,64
247,394,25
897,394,64
72,394,64
921,396,25
897,396,64
72,396,64
516,398,64
897,398,64
72,398,64
501,400,25
952,400,25
297,400,25
897,400,64
516,400,64
831,402,64
516,402,64
516,404,64
831,404,64
207,406,25
279,406,64
831,406,64
32,408,25
279,408,64
831,408,64
114,410,25
258,410,25
378,410,64
279,410,64
627,412,25
378,412,64
279,412,64
19,414,25
689,414,25
171,414,64
378,414,64
802,416,25
167,416,25
241,416,25
171,416,64
671,418,25
822,418,64
171,418,64
171,420,64
822,420,64
822,422,64
858,426,25
242,426,64
954,426,64
183,428,25
242,428,64
954,428,64
126,430,25
31,430,64
242,430,64
954,430,64
705,432,25
534,432,64
31,432,64
954,432,64
160,434,25
319,434,25
508,434,64
534,434,64
31,434,64
52,436,25
365,436,25
107,436,64
508,436,64
534,436,64
925,438,25
62,438,64
508,438,64
534,438,64
107,438,64
879,440,25
303,440,64
508,440,64
62,440,64
107,440,64
60,442,25
493,442,64
62,442,64
303,442,64
347,444,25
493,444,64
62,444,64
303,444,64
991,446,25
493,446,64
303,446,64
281,448,64
584,450,25
281,450,64
483,452,64
281,452,64
827,454,25
444,454,64
281,454,64
483,454,64
483,456,64
444,456,64
483,458,64
444,458,64
643,460,25
444,460,64
568,462,25
685,464,64
678,466,25
459,466,64
685,466,64
929,468,25
685,468,64
459,468,64
870,470,64
459,470,64
459,472,64
870,472,64
855,474,25
512,474,64
740,474,64
870,474,64
614,476,25
512,476,64
870,476,64
740,476,64
298,478,25
421,478,25
545,478,64
512,478,64
740,478,64
545,480,64
740,480,64
998,482,25
891,482,64
545,482,64
891,484,64
545,484,64
10,486,25
891,486,64
63,490,64
475,492,25
645,492,25
738,492,25
975,492,64
721,492,64
63,492,64
63,494,64
975,494,64
721,494,64
120,496,25
747,496,25
253,496,64
975,496,64
721,496,64
739,498,64
538,498,64
184,498,64
498,498,64
975,498,64
721,498,64
253,498,64
994,500,25
293,500,25
739,500,64
538,500,64
184,500,64
498,500,64
253,500,64
739,502,64
538,502,64
184,502,64
498,502,64
253,502,64
807,504,25
977,504,64
739,504,64
498,504,64
977,506,64
977,508,64
552,510,25
646,510,64
680,510,64
977,510,64
853,512,64
522,512,64
646,512,64
680,512,64
501,514,25
646,514,64
853,514,64
680,514,64
522,514,64
780,516,25
853,516,64
680,516,64
522,516,64
85,518,25
766,518,64
144,518,64
853,518,64
359,520,64
984,520,64
766,520,64
144,520,64
558,522,25
766,522,64
359,522,64
144,522,64
984,522,64
230,524,25
465,524,25
736,524,64
766,524,64
359,524,64
144,524,64
984,524,64
849,526,25
81,526,25
928,526,64
984,526,64
736,526,64
928,528,64
736,528,64
194,530,25
358,530,25
499,530,64
928,530,64
736,530,64
759,532,25
596,532,64
928,532,64
499,532,64
96,534,64
596,534,64
499,534,64
430,536,64
596,536,64
96,536,64
499,536,64
42,538,25
239,538,64
418,538,64
96,538,64
430,538,64
819,540,25
541,540,64
239,540,64
96,540,64
430,540,64
418,540,64
637,542,25
633,542,25
354,542,25
699,542,25
860,542,64
239,542,64
430,542,64
418,542,64
541,542,64
167,544,64
239,544,64
860,544,64
541,544,64
264,546,25
604,546,25
63,546,64
874,546,64
865,546,64
860,546,64
167,546,64
541,546,64
217,548,25
63,548,64
167,548,64
874,548,64
865,548,64
576,550,25
847,550,64
63,550,64
874,550,64
865,550,64
938,552,25
145,552,64
411,552,64
847,552,64
63,552,64
874,552,64
865,552,64
847,554,64
145,554,64
411,554,64
251,556,64
145,556,64
411,556,64
251,558,64
145,558,64
12,560,25
522,560,25
251,560,64
656,562,25
29,562,25
915,562,25
251,562,64
557,564,64
648,566,64
595,566,64
557,566,64
879,568,64
557,568,64
648,568,64
595,568,64
614,570,64
97,570,64
557,570,64
648,570,64
879,570,64
595,570,64
831,572,25
879,572,64
614,572,64
595,572,64
97,572,64
443,574,25
942,574,64
879,574,64
614,574,64
97,574,64
634,576,25
329,576,64
325,576,64
882,576,64
638,576,64
942,576,64
614,576,64
532,578,25
607,578,25
438,578,25
849,578,64
708,578,64
329,578,64
325,578,64
942,578,64
882,578,64
638,578,64
431,580,25
892,580,64
603,580,64
329,580,64
325,580,64
942,580,64
882,580,64
849,580,64
638,580,64
708,580,64
329,582,64
892,582,64
603,582,64
882,582,64
849,582,64
638,582,64
708,582,64
306,584,64
736,584,64
892,584,64
603,584,64
849,584,64
708,584,64
935,586,64
286,586,64
892,586,64
306,586,64
736,586,64
580,588,25
899,588,64
165,588,64
306,588,64
935,588,64
286,588,64
736,588,64
167,590,25
213,590,25
899,590,64
935,590,64
286,590,64
165,590,64
736,590,64
61,592,25
899,592,64
935,592,64
286,592,64
165,592,64
470,594,25
165,594,64
695,598,25
305,598,64
305,600,64
864,602,25
872,602,25
63,602,64
400,602,64
305,602,64
747,604,25
712,604,64
63,604,64
400,604,64
760,606,25
645,606,25
245,606,64
712,606,64
63,606,64
400,606,64
712,608,64
245,608,64
400,608,64
86,610,64
245,610,64
928,612,25
814,612,25
245,612,64
86,612,64
502,614,64
86,614,64
502,616,64
790,618,25
349,618,64
502,618,64
895,620,64
382,620,64
984,620,64
732,620,64
349,620,64
502,620,64
596,622,64
349,622,64
895,622,64
382,622,64
984,622,64
732,622,64
434,624,64
596,624,64
895,624,64
382,624,64
984,624,64
732,624,64
477,626,64
434,626,64
596,626,64
382,626,64
984,626,64
732,626,64
434,628,64
477,628,64
840,630,25
723,630,64
975,630,64
434,630,64
477,630,64
92,632,25
213,632,25
893,632,25
723,632,64
975,632,64
477,632,64
357,634,25
989,634,64
897,634,64
723,634,64
975,634,64
262,636,64
989,636,64
897,636,64
723,636,64
987,638,64
989,638,64
897,638,64
262,638,64
103,640,25
820,640,64
989,640,64
897,640,64
262,640,64
987,640,64
179,642,25
631,642,25
724,642,64
159,642,64
262,642,64
820,642,64
987,642,64
694,644,25
724,644,64
159,644,64
820,644,64
724,646,64
159,646,64
820,646,64
666,648,64
724,648,64
365,650,25
553,650,64
666,650,64
621,652,64
623,652,64
666,652,64
553,652,64
851,654,25
5,654,25
621,654,64
666,654,64
553,654,64
623,654,64
278,656,25
828,656,64
621,656,64
553,656,64
623,656,64
273,658,64
623,658,64
828,658,64
499,660,64
273,660,64
828,660,64
188,662,64
273,662,64
499,662,64
828,662,64
604,664,25
68,664,25
523,664,64
188,664,64
499,664,64
188,666,64
499,666,64
523,666,64
386,668,64
405,668,64
523,668,64
386,670,64
523,670,64
405,670,64
582,672,64
531,672,64
69,672,64
386,672,64
405,672,64
640,674,25
804,674,25
386,674,64
582,674,64
531,674,64
69,674,64
405,674,64
582,676,64
531,676,64
69,676,64
107,678,25
402,678,64
531,678,64
69,678,64
693,680,25
474,680,64
402,680,64
866,682,25
42,682,25
99,682,25
111,682,25
737,682,64
402,682,64
474,682,64
157,684,64
737,684,64
402,684,64
474,684,64
131,686,25
737,686,64
157,686,64
474,686,64
467,688,64
157,688,64
651,690,64
375,690,64
467,690,64
157,690,64
356,692,25
179,692,64
651,692,64
467,692,64
375,692,64
651,694,64
467,694,64
179,694,64
375,694,64
319,696,64
179,696,64
375,696,64
669,698,25
319,698,64
561,700,64
319,700,64
766,702,25
824,702,25
581,702,64
561,702,64
583,704,25
890,704,25
561,704,64
581,704,64
37,706,64
561,706,64
581,706,64
896,708,25
343,708,25
546,708,25
512,708,64
645,708,64
554,708,64
37,708,64
581,708,64
988,710,25
398,710,64
512,710,64
37,710,64
645,710,64
554,710,64
25,712,64
512,712,64
645,712,64
554,712,64
398,712,64
186,714,25
950,714,64
569,714,64
128,714,64
512,714,64
554,714,64
398,714,64
25,714,64
925,716,25
336,716,25
950,716,64
398,716,64
569,716,64
25,716,64
128,716,64
950,718,64
569,718,64
128,718,64
145,720,25
530,720,64
950,720,64
569,720,64
128,720,64
69,722,25
165,722,25
803,722,64
530,722,64
803,724,64
530,724,64
803,726,64
530,726,64
947,728,64
803,728,64
914,730,25
514,730,25
446,730,25
4,730,64
996,730,64
947,730,64
845,732,64
947,732,64
4,732,64
996,732,64
482,734,25
920,734,64
947,734,64
4,734,64
996,734,64
845,734,64
617,736,64
242,736,64
174,736,64
920,736,64
4,736,64
996,736,64
845,736,64
542,738,25
617,738,64
920,738,64
242,738,64
174,738,64
617,740,64
242,740,64
174,740,64
831,742,25
368,742,64
242,742,64
368,744,64
549,746,25
368,746,64
135,748,64
58,748,64
697,748,64
968,748,64
368,748,64
35,750,25
135,750,64
58,750,64
697,750,64
968,750,64
848,752,25
267,752,25
578,752,64
135,752,64
58,752,64
697,752,64
968,752,64
889,754,25
495,754,25
241,754,64
496,754,64
135,754,64
58,754,64
697,754,64
968,754,64
578,754,64
534,756,64
963,756,64
241,756,64
578,756,64
496,756,64
316,758,25
92,758,25
563,758,64
728,758,64
534,758,64
241,758,64
963,758,64
578,758,64
496,758,64
505,760,64
563,760,64
534,760,64
728,760,64
241,760,64
963,760,64
496,760,64
414,762,25
337,762,25
37,762,64
545,762,64
563,762,64
534,762,64
728,762,64
963,762,64
505,762,64
406,764,25
563,764,64
37,764,64
728,764,64
545,764,64
505,764,64
37,766,64
545,766,64
505,766,64
39,768,25
942,768,25
163,768,25
530,768,25
880,768,64
144,768,64
37,768,64
880,770,64
144,770,64
553,772,64
880,772,64
144,772,64
880,774,64
553,774,64
144,774,64
933,776,25
323,776,25
553,776,64
29,778,64
553,778,64
318,780,25
675,780,64
29,780,64
29,782,64
675,782,64
711,784,25
520,784,64
29,784,64
675,784,64
766,786,64
759,786,64
278,786,64
675,786,64
520,786,64
176,788,25
766,788,64
759,788,64
278,788,64
520,788,64
448,790,25
48,790,64
766,790,64
759,790,64
278,790,64
520,790,64
453,792,25
700,792,25
397,792,25
48,792,64
759,792,64
278,792,64
152,794,25
698,794,25
975,794,64
48,794,64
48,796,64
975,796,64
628,798,64
975,798,64
195,800,25
975,800,64
628,800,64
193,802,25
628,802,64
564,804,25
504,804,64
720,804,64
531,806,64
504,806,64
720,806,64
531,808,64
504,808,64
720,808,64
305,810,25
531,810,64
504,810,64
720,810,64
86,812,64
531,812,64
614,814,25
314,814,25
86,814,64
86,816,64
981,818,25
255,818,25
86,818,64
331,822,64
135,824,25
623,824,25
411,824,25
331,824,64
640,826,25
109,826,64
331,826,64
629,828,25
247,828,64
260,828,64
580,828,64
109,828,64
848,830,25
16,830,25
58,830,25
109,830,64
247,830,64
260,830,64
580,830,64
781,832,64
109,832,64
247,832,64
260,832,64
580,832,64
781,834,64
754,836,25
781,836,64
352,840,64
856,840,64
352,842,64
856,842,64
556,844,25
346,844,64
352,844,64
856,844,64
352,846,64
346,846,64
856,846,64
894,848,64
346,848,64
932,850,25
274,850,64
945,850,64
894,850,64
346,850,64
641,852,64
274,852,64
945,852,64
894,852,64
293,854,25
585,854,25
367,854,25
545,854,64
274,854,64
641,854,64
945,854,64
894,854,64
672,856,64
274,856,64
641,856,64
545,856,64
100,858,25
641,858,64
672,858,64
545,858,64
114,860,25
954,860,25
204,860,64
672,860,64
545,860,64
20,862,64
507,862,64
204,862,64
672,862,64
890,864,25
385,864,64
204,864,64
20,864,64
507,864,64
49,866,64
204,866,64
385,866,64
20,866,64
507,866,64
331,868,25
845,868,64
385,868,64
507,868,64
49,868,64
97,870,64
385,870,64
49,870,64
845,870,64
903,872,25
105,872,64
97,872,64
49,872,64
845,872,64
607,874,25
723,874,25
321,874,25
336,874,25
977,874,64
359,874,64
97,874,64
105,874,64
845,874,64
144,876,64
977,876,64
105,876,64
359,876,64
623,878,64
977,878,64
105,878,64
359,878,64
144,878,64
374,880,25
423,880,64
398,880,64
977,880,64
359,880,64
144,880,64
623,880,64
423,882,64
144,882,64
623,882,64
398,882,64
39,884,64
175,884,64
423,884,64
398,884,64
998,886,25
742,886,64
423,886,64
39,886,64
175,886,64
398,886,64
634,888,25
294,888,25
590,888,64
39,888,64
175,888,64
742,888,64
587,890,25
339,890,25
7,890,25
716,890,64
39,890,64
175,890,64
742,890,64
590,890,64
716,892,64
590,892,64
737,894,64
921,894,64
716,894,64
590,894,64
146,896,25
739,896,64
737,896,64
716,896,64
921,896,64
641,898,25
824,898,64
466,898,64
739,898,64
737,898,64
921,898,64
739,900,64
737,900,64
921,900,64
824,900,64
466,900,64
832,902,25
739,902,64
824,902,64
466,902,64
27,904,25
393,904,25
397,904,25
655,904,64
413,904,64
466,904,64
553,906,64
346,906,64
655,906,64
413,906,64
458,908,25
712,908,64
372,908,64
655,908,64
553,908,64
413,908,64
346,908,64
823,910,25
898,910,25
364,910,25
712,910,64
655,910,64
372,910,64
553,910,64
413,910,64
346,910,64
247,912,25
5,912,25
712,912,64
372,912,64
553,912,64
500,914,25
706,914,64
712,914,64
629,916,25
289,916,64
319,916,64
706,916,64
778,918,64
289,918,64
319,918,64
706,918,64
289,920,64
778,920,64
319,920,64
706,920,64
778,922,64
319,922,64
91,924,25
778,924,64
586,926,25
724,926,25
964,926,64
321,926,64
340,928,25
123,928,25
964,928,64
321,928,64
598,930,25
34,930,25
964,930,64
321,930,64
964,932,64
321,932,64
330,934,25
396,938,25
273,942,25
814,942,64
701,944,25
814,944,64
920,946,25
902,946,25
814,946,64
976,948,25
351,948,25
590,948,64
814,948,64
185,950,25
590,950,64
89,952,25
590,952,64
798,954,25
590,954,64
837,956,64
67,958,25
371,958,64
824,958,64
837,958,64
462,960,25
821,960,25
371,960,64
837,960,64
824,960,64
908,962,25
670,962,25
371,962,64
837,962,64
824,962,64
586,964,25
948,964,25
612,964,25
748,964,25
371,964,64
697,966,25
406,966,64
172,968,25
589,968,25
406,968,64
406,970,64
101,972,64
966,974,25
492,974,25
656,974,25
540,974,25
39,974,64
72,974,64
108,974,64
638,974,64
101,974,64
101,976,64
39,976,64
72,976,64
108,976,64
638,976,64
993,978,25
264,978,64
391,978,64
39,978,64
72,978,64
108,978,64
638,978,64
796,980,25
39,980,64
264,980,64
72,980,64
108,980,64
638,980,64
391,980,64
176,982,25
556,982,64
591,982,64
264,982,64
391,982,64
971,984,25
88,984,25
954,984,64
653,984,64
556,984,64
591,984,64
391,984,64
994,986,64
954,986,64
653,986,64
556,986,64
591,986,64
137,988,25
13,988,25
198,988,64
954,988,64
994,988,64
653,988,64
556,988,64
713,990,25
696,990,64
994,990,64
653,990,64
198,990,64
696,992,64
994,992,64
198,992,64
45,994,25
858,994,64
696,994,64
789,996,25
858,996,64
54,998,64
858,998,64
54,1000,64
615,1002,25
155,1002,64
929,1002,64
54,1002,64
148,1004,25
643,1004,64
155,1004,64
929,1004,64
54,1004,64
547,1006,64
155,1006,64
643,1006,64
929,1006,64
113,1008,25
78,1008,25
155,1008,64
547,1008,64
643,1008,64
929,1008,64
646,1010,25
218,1010,25
795,1010,64
547,1010,64
643,1010,64
853,1012,25
983,1012,25
682,1012,64
875,1012,64
795,1012,64
639,1014,25
682,1014,64
795,1014,64
875,1014,64
727,1016,25
682,1016,64
795,1016,64
875,1016,64
720,1018,64
875,1018,64
993,1020,25
431,1020,64
786,1020,64
243,1020,64
720,1020,64
50,1022,25
431,1022,64
786,1022,64
243,1022,64
720,1022,64
885,1024,25
431,1024,64
786,1024,64
243,1024,64
720,1024,64
431,1026,64
243,1026,64
265,1030,25
597,1032,25
778,1032,64
486,1034,64
649,1034,64
778,1034,64
717,1036,25
807,1036,25
330,1036,25
668,1036,25
83,1036,64
886,1036,64
778,1036,64
486,1036,64
649,1036,64
34,1038,25
785,1038,25
629,1038,25
685,1038,64
778,1038,64
486,1038,64
649,1038,64
83,1038,64
886,1038,64
322,1040,25
530,1040,25
555,1040,64
685,1040,64
649,1040,64
83,1040,64
886,1040,64
731,1042,25
461,1042,64
933,1042,64
685,1042,64
555,1042,64
886,1042,64
344,1044,25
185,1044,64
461,1044,64
933,1044,64
555,1044,64
684,1046,25
816,1046,64
461,1046,64
933,1046,64
555,1046,64
185,1046,64
737,1048,25
47,1048,25
423,1048,64
594,1048,64
461,1048,64
933,1048,64
816,1048,64
185,1048,64
78,1050,25
872,1050,64
423,1050,64
816,1050,64
594,1050,64
739,1052,25
423,1052,64
872,1052,64
816,1052,64
594,1052,64
289,1054,64
563,1054,64
872,1054,64
594,1054,64
540,1056,25
966,1056,64
18,1056,64
289,1056,64
563,1056,64
872,1056,64
558,1058,25
325,1058,64
569,1058,64
289,1058,64
966,1058,64
18,1058,64
563,1058,64
238,1060,25
518,1060,25
56,1060,25
289,1060,64
966,1060,64
18,1060,64
325,1060,64
569,1060,64
337,1062,25
325,1062,64
569,1062,64
239,1064,64
569,1064,64
543,1066,25
239,1066,64
388,1068,25
259,1068,25
43,1068,25
711,1068,64
924,1068,64
239,1068,64
5,1070,25
239,1070,64
711,1070,64
924,1070,64
711,1072,64
924,1072,64
191,1074,25
179,1074,64
711,1074,64
924,1074,64
217,1076,25
365,1076,64
844,1076,64
980,1076,64
179,1076,64
821,1078,25
462,1078,64
803,1078,64
365,1078,64
844,1078,64
179,1078,64
980,1078,64
892,1080,64
109,1080,64
462,1080,64
365,1080,64
803,1080,64
844,1080,64
980,1080,64
345,1082,25
892,1082,64
462,1082,64
365,1082,64
803,1082,64
109,1082,64
980,1082,64
892,1084,64
462,1084,64
803,1084,64
109,1084,64
254,1086,25
219,1086,25
246,1086,64
833,1086,64
892,1086,64
109,1086,64
354,1088,25
839,1088,25
246,1088,64
833,1088,64
180,1090,64
935,1090,64
246,1090,64
833,1090,64
316,1092,64
246,1092,64
180,1092,64
833,1092,64
935,1092,64
79,1094,64
316,1094,64
180,1094,64
935,1094,64
713,1096,25
316,1096,64
79,1096,64
180,1096,64
935,1096,64
900,1098,25
311,1098,25
316,1098,64
79,1098,64
748,1100,25
331,1102,25
292,1102,25
30,1102,25
766,1104,25
423,1104,64
767,1104,64
185,1104,64
313,1106,64
483,1106,64
423,1106,64
767,1106,64
185,1106,64
39,1108,64
562,1108,64
423,1108,64
767,1108,64
185,1108,64
313,1108,64
483,1108,64
39,1110,64
767,1110,64
185,1110,64
313,1110,64
562,1110,64
483,1110,64
389,1112,25
39,1112,64
313,1112,64
562,1112,64
483,1112,64
123,1114,25
562,1114,64
614,1116,25
224,1118,25
745,1118,25
2,1118,64
278,1118,64
649,1120,25
259,1120,64
496,1120,64
2,1120,64
278,1120,64
776,1122,64
54,1122,64
2,1122,64
259,1122,64
278,1122,64
496,1122,64
231,1124,25
528,1124,64
776,1124,64
259,1124,64
54,1124,64
278,1124,64
496,1124,64
874,1126,25
361,1126,25
528,1126,64
776,1126,64
54,1126,64
496,1126,64
442,1128,25
528,1128,64
54,1128,64
50,1130,25
528,1130,64
211,1134,64
134,1136,64
211,1136,64
55,1138,25
11,1138,64
211,1138,64
134,1138,64
635,1140,25
815,1140,64
211,1140,64
11,1140,64
134,1140,64
262,1142,25
815,1142,64
11,1142,64
134,1142,64
559,1144,64
815,1144,64
6,1146,64
815,1146,64
559,1146,64
597,1148,25
712,1148,64
