1363,-4.79981,-14,2,38,25,0
808,-4.82287,-14.0625,2,38,25,1
67,-4.68424,-13.9375,2,38,25,2
634,0.68618,-14.0625,2,40,25,1
1097,0.482304,-14.0625,2,40,25,1
127,-3.35698,-13.9375,2,40,25,2
591,-3.95056,-13.9375,2,40,25,2
1122,-1.05462,-13.9375,2,40,25,2
1206,-0.598832,-13.9375,2,40,25,2
267,-2.83554,-14,2,40,25,3
1033,-3.65619,-14,2,40,25,3
1010,-2.44824,-14,2,40,25,4
1091,0.150916,-14.0625,2,40,25,5
1705,-0.366097,-14.0625,2,40,25,5
250,0.657083,-13.9375,2,40,25,6
671,-1.72148,-13.9375,2,40,25,7
803,-0.397427,-14.0625,2,40,25,8
1995,-2.40885,-14,2,40,25,12
412,-4.07635,-13.875,2,42,25,9
1294,-3.18371,-13.875,2,42,25,9
851,-0.661367,-14.125,2,42,25,10
1058,-0.450512,-14,2,42,25,12
1808,-2.60366,-14,2,42,25,12
1869,-1.88796,-14,2,42,25,12
365,-3.3318,-14,2,42,25,12
570,-2.52289,-14,2,42,25,12
1417,-0.864306,-13.875,2,42,25,13
822,-4.86629,-13.875,2,42,25,13
1146,0.0260531,-13.875,2,42,25,13
1986,-4.04126,-14.125,2,42,25,14
464,-0.909391,-14.125,2,42,25,14
1220,-4.65342,-14.125,2,42,25,14
1368,-4.13769,-14.125,2,42,25,14
1412,-1.89732,-14.125,2,42,25,14
1178,-3.577,-14.0625,2,42,25,15
1125,-1.42187,-14.0625,2,42,25,15
119,-3.59929,-13.9375,2,42,25,16
1774,-0.541826,-13.9375,2,42,25,16
1862,-2.4236,-13.875,2,42,25,17
667,0.440347,-13.875,2,42,25,17
1353,-4.17245,-14.125,2,42,25,18
920,-3.4799,-14.125,2,42,25,18
161,-0.401591,-13.9375,2,42,25,19
637,-4.11224,-13.9375,2,42,25,19
1854,-1.88675,-14.0625,2,42,25,20
151,-3.59944,-14.0625,2,42,25,20
620,0.00541135,-14.125,2,42,25,14
471,-0.0421129,-14.125,2,42,25,18
389,19.9375,-39.75,-2,48,64,1
971,20.0625,-36.2141,-2,50,64,2
1401,20.0625,-41.6702,-2,50,64,2
184,20,-39.093,-1.9375,50,64,4
680,20,-42.0266,-1.9375,50,64,4
1917,20,-41.4265,-1.9375,50,64,4
272,19.9375,-40.4897,-2.0625,50,64,5
665,19.9375,-41.6148,-2.0625,50,64,5
1764,20.125,-38.8973,-2,50,64,9
389,19.9375,-32.72,-2,50,64,1
1118,20.0625,-37.7902,-2,52,64,2
481,19.9375,-36.2909,-2.0625,52,64,5
1201,19.9375,-36.3319,-2.0625,52,64,5
400,19.9375,-40.9079,-1.9375,52,64,8
1826,20.125,-39.9491,-2,52,64,9
1528,19.875,-38.1315,-2,52,64,10
92,20,-40.309,-1.875,52,64,11
1765,20,-40.5473,-1.875,52,64,11
170,19.9375,-40.3082,-1.875,52,64,15
1115,19.9375,-42.601,-1.875,52,64,15
499,20.0625,-41.2721,-2.125,52,64,16
493,20.125,-41.5443,-1.9375,52,64,17
1448,20.125,-40.2017,-1.9375,52,64,17
924,19.875,-42.0998,-2.0625,52,64,18
1321,19.875,-38.0125,-2.0625,52,64,18
389,19.9375,-25.69,-2,52,64,1
971,20.0625,-29.2544,-2,52,64,2
1401,20.0625,-35.2729,-2,52,64,2
184,20,-32.4145,-1.9375,52,64,4
680,20,-35.4184,-1.9375,52,64,4
1917,20,-34.5371,-1.9375,52,64,4
272,19.9375,-33.4597,-2.0625,52,64,5
665,19.9375,-35.1472,-2.0625,52,64,5
1764,20.125,-31.7045,-2,52,64,9
987,20,-37.6654,-1.875,54,64,11
393,20,-38.2181,-2.125,54,64,12
93,20.125,-39.209,-2.0625,54,64,13
1620,20.125,-36.5333,-2.0625,54,64,13
220,19.9375,-38.5658,-1.875,54,64,15
997,19.9375,-38.2807,-1.875,54,64,15
389,19.9375,-18.66,-2,54,64,1
971,20.0625,-22.1541,-2,54,64,2
1401,20.0625,-28.8756,-2,54,64,2
1118,20.0625,-30.4087,-2,54,64,2
184,20,-24.9627,-1.9375,54,64,4
680,20,-28.529,-1.9375,54,64,4
1917,20,-27.5071,-1.9375,54,64,4
272,19.9375,-25.8673,-2.0625,54,64,5
665,19.9375,-27.5548,-2.0625,54,64,5
481,19.9375,-28.4876,-2.0625,54,64,5
1201,19.9375,-29.0207,-2.0625,54,64,5
400,19.9375,-33.4561,-1.9375,54,64,8
1764,20.125,-24.4451,-2,54,64,9
1826,20.125,-33.2891,-2,54,64,9
1528,19.875,-31.4715,-2,54,64,10
92,20,-34.0486,-1.875,54,64,11
1765,20,-34.4201,-1.875,54,64,11
170,19.9375,-33.6482,-1.875,54,64,15
1115,19.9375,-35.6746,-1.875,54,64,15
499,20.0625,-34.6121,-2.125,54,64,16
493,20.125,-34.5513,-1.9375,54,64,17
1448,20.125,-34.0745,-1.9375,54,64,17
924,19.875,-34.9736,-2.0625,54,64,18
1321,19.875,-32.0851,-2.0625,54,64,18
1401,20.0625,-22.4783,-2,56,64,2
1118,20.0625,-23.0272,-2,56,64,2
184,20,-18.3545,-1.9375,56,64,4
680,20,-21.6396,-1.9375,56,64,4
1917,20,-20.4771,-1.9375,56,64,4
272,19.9375,-19.3997,-2.0625,56,64,5
665,19.9375,-21.0872,-2.0625,56,64,5
481,19.9375,-22.2309,-2.0625,56,64,5
1201,19.9375,-22.2719,-2.0625,56,64,5
400,19.9375,-26.8479,-1.9375,56,64,8
1764,20.125,-18.3845,-2,56,64,9
1826,20.125,-26.6291,-2,56,64,9
1528,19.875,-24.8115,-2,56,64,10
92,20,-27.7882,-1.875,56,64,11
1765,20,-28.2929,-1.875,56,64,11
987,20,-31.0054,-1.875,56,64,11
393,20,-31.2917,-2.125,56,64,12
93,20.125,-32.549,-2.0625,56,64,13
1620,20.125,-29.5403,-2.0625,56,64,13
170,19.9375,-27.521,-1.875,56,64,15
1115,19.9375,-29.4808,-1.875,56,64,15
220,19.9375,-31.1732,-1.875,56,64,15
997,19.9375,-32.2867,-1.875,56,64,15
499,20.0625,-27.5525,-2.125,56,64,16
493,20.125,-27.9579,-1.9375,56,64,17
1448,20.125,-27.8807,-1.9375,56,64,17
924,19.875,-28.58,-2.0625,56,64,18
1321,19.875,-24.8923,-2.0625,56,64,18
400,19.9375,-19.0446,-1.9375,58,64,8
1826,20.125,-19.5695,-2,58,64,9
1528,19.875,-18.7509,-2,58,64,10
92,20,-21.1282,-1.875,58,64,11
1765,20,-21.6329,-1.875,58,64,11
987,20,-23.9458,-1.875,58,64,11
393,20,-24.0989,-2.125,58,64,12
93,20.125,-25.889,-2.0625,58,64,13
1620,20.125,-23.1467,-2.0625,58,64,13
170,19.9375,-20.861,-1.875,58,64,15
1115,19.9375,-23.1538,-1.875,58,64,15
220,19.9375,-25.046,-1.875,58,64,15
997,19.9375,-26.0929,-1.875,58,64,15
499,20.0625,-20.1599,-2.125,58,64,16
493,20.125,-21.9639,-1.9375,58,64,17
1448,20.125,-21.6203,-1.9375,58,64,17
924,19.875,-21.8534,-2.0625,58,64,18
93,20.125,-19.7618,-2.0625,60,64,13
220,19.9375,-18.7856,-1.875,60,64,15
997,19.9375,-20.0323,-1.875,60,64,15
1007,-3.74004,-13.9375,2,70,25,2
1978,-3.37597,-13.9375,2,72,25,2
216,-2.40849,-14.0625,2,72,25,5
1837,-2.53345,-14.0625,2,72,25,8
1057,-1.27798,-14,2,74,25,0
812,-3.42253,-13.9375,2,74,25,6
1571,0.648166,-14,2,76,25,0
1039,-3.10951,-14.0625,2,76,25,1
1460,-1.01447,-13.9375,2,76,25,6
983,-4.06436,-14,2,76,25,12
1223,-3.33491,-13.875,2,76,25,17
1844,-0.211402,-14.125,2,76,25,18
1297,-4.83037,-13.9375,2,78,25,6
1585,0.741884,-14,2,78,25,11
44,-2.70796,-13.875,2,78,25,13
727,0.781957,-14.0625,2,80,25,5
1912,-2.9269,-13.9375,2,80,25,6
