5751,42,25,
6837,42,25,
6918,42,25,
10404,42,25,
1557,42,25,
1660,42,25,
4018,42,25,
4140,42,25,
7194,42,25,
8184,42,25,
10093,42,25,
6545,42,25,
512,42,25,
891,42,25,
1295,42,25,
2635,42,25,
3303,42,25,
3923,42,25,
4403,42,25,
8942,42,25,
9296,42,25,
11736,42,25,
1187,42,25,
2607,42,25,
3785,42,25,
4663,42,25,
9860,42,25,
9882,42,25,
11810,42,25,
5547,42,25,
547,42,25,
1626,42,25,
3398,42,25,
4026,42,25,
4487,42,25,
4955,42,25,
5191,42,25,
5958,42,25,
7401,42,25,
7566,42,25,
9419,42,25,
9892,42,25,
10166,42,25,
10205,42,25,
10749,42,25,
11253,42,25,
11530,42,25,
11623,42,25,
11821,42,25,
44,42,25,
227,42,25,
335,42,25,
3870,42,25,
6025,42,25,
8500,42,25,
8623,42,25,
8656,42,25,
9037,42,25,
9510,42,25,
9926,42,25,
10505,42,25,
11257,42,25,
469,42,25,
1447,42,25,
3200,42,25,
3890,42,25,
6522,42,25,
7762,42,25,
7825,42,25,
9695,42,25,
10669,42,25,
11010,42,25,
11347,42,25,
817,42,25,
2814,42,25,
3204,42,25,
4299,42,25,
5606,42,25,
5658,42,25,
5720,42,25,
8036,42,25,
8197,42,25,
11061,42,25,
827,42,25,
1821,42,25,
1981,42,25,
7727,42,25,
8177,42,25,
9539,42,25,
10161,42,25,
11137,42,25,
11986,42,25,
5645,42,25,
1797,42,25,
10308,42,25,
9853,42,25,
5641,42,25,
6421,42,25,
1279,42,25,
5758,42,25,
1957,42,25,
1369,48,64,
7079,48,64,
4214,48,64,
6848,48,64,
8866,48,64,
2143,48,64,
10480,48,64,
11260,48,64,
4368,50,64,
967,50,64,
7828,50,64,
8401,50,64,
9937,50,64,
11450,50,64,
6857,50,64,
7452,50,64,
8175,50,64,
8471,50,64,
8865,50,64,
9895,50,64,
10411,50,64,
921,50,64,
940,50,64,
3580,50,64,
3639,50,64,
6008,50,64,
7086,50,64,
8840,50,64,
10502,50,64,
10988,50,64,
406,50,64,
1921,50,64,
4253,50,64,
6338,50,64,
7867,50,64,
8159,50,64,
8857,50,64,
10453,50,64,
886,50,64,
1499,50,64,
1764,50,64,
3084,50,64,
3641,50,64,
4057,50,64,
5130,50,64,
5714,50,64,
8757,50,64,
9943,50,64,
11524,50,64,
223,50,64,
1504,50,64,
2072,50,64,
3269,50,64,
4679,50,64,
5892,50,64,
6542,50,64,
7012,50,64,
7146,50,64,
7464,50,64,
7858,50,64,
8707,50,64,
9707,50,64,
10041,50,64,
10532,50,64,
11169,50,64,
2762,50,64,
3262,50,64,
3530,50,64,
7505,50,64,
8602,50,64,
8766,50,64,
10705,50,64,
11152,50,64,
353,50,64,
5259,50,64,
8875,50,64,
9907,50,64,
1369,50,64,
7079,50,64,
4214,50,64,
6848,50,64,
8866,50,64,
2143,50,64,
10480,50,64,
11260,50,64,
1370,52,64,
98,52,64,
3025,52,64,
9732,52,64,
6507,52,64,
2541,52,64,
7922,52,64,
624,52,64,
1361,52,64,
1849,52,64,
2692,52,64,
5173,52,64,
5412,52,64,
8174,52,64,
10179,52,64,
8863,52,64,
4926,52,64,
11814,52,64,
2259,52,64,
3102,52,64,
5516,52,64,
7282,52,64,
7682,52,64,
9556,52,64,
9837,52,64,
973,52,64,
2333,52,64,
3013,52,64,
6710,52,64,
9293,52,64,
11767,52,64,
820,52,64,
3259,52,64,
5293,52,64,
6791,52,64,
7066,52,64,
7961,52,64,
8226,52,64,
8981,52,64,
3593,52,64,
7421,52,64,
10184,52,64,
2839,52,64,
7125,52,64,
4041,52,64,
4250,52,64,
8681,52,64,
8873,52,64,
989,52,64,
2702,52,64,
3240,52,64,
3571,52,64,
6105,52,64,
6452,52,64,
7415,52,64,
9143,52,64,
11263,52,64,
1925,52,64,
2640,52,64,
3663,52,64,
5543,52,64,
6453,52,64,
7499,52,64,
7790,52,64,
8365,52,64,
8869,52,64,
10150,52,64,
10350,52,64,
11213,52,64,
2443,52,64,
6238,52,64,
8240,52,64,
10628,52,64,
3377,52,64,
5185,52,64,
6056,52,64,
6137,52,64,
7569,52,64,
7830,52,64,
7901,52,64,
8162,52,64,
8764,52,64,
10951,52,64,
11688,52,64,
1369,52,64,
7079,52,64,
4368,52,64,
4214,52,64,
6848,52,64,
8866,52,64,
967,52,64,
7828,52,64,
8401,52,64,
9937,52,64,
11450,52,64,
2143,52,64,
10480,52,64,
6857,52,64,
7452,52,64,
8175,52,64,
8471,52,64,
8865,52,64,
9895,52,64,
10411,52,64,
921,52,64,
940,52,64,
3580,52,64,
3639,52,64,
6008,52,64,
7086,52,64,
8840,52,64,
10502,52,64,
10988,52,64,
11260,52,64,
406,52,64,
1921,52,64,
4253,52,64,
6338,52,64,
7867,52,64,
8159,52,64,
8857,52,64,
10453,52,64,
886,52,64,
1499,52,64,
1764,52,64,
3084,52,64,
3641,52,64,
4057,52,64,
5130,52,64,
5714,52,64,
8757,52,64,
9943,52,64,
11524,52,64,
223,52,64,
1504,52,64,
2072,52,64,
3269,52,64,
4679,52,64,
5892,52,64,
6542,52,64,
7012,52,64,
7146,52,64,
7464,52,64,
7858,52,64,
8707,52,64,
9707,52,64,
10041,52,64,
10532,52,64,
11169,52,64,
2762,52,64,
3262,52,64,
3530,52,64,
7505,52,64,
8602,52,64,
8766,52,64,
10705,52,64,
11152,52,64,
353,52,64,
5259,52,64,
8875,52,64,
9907,52,64,
2297,54,64,
681,54,64,
1125,54,64,
1467,54,64,
2939,54,64,
3124,54,64,
9413,54,64,
10833,54,64,
11674,54,64,
197,54,64,
1199,54,64,
2646,54,64,
3322,54,64,
4136,54,64,
5209,54,64,
5217,54,64,
6287,54,64,
6610,54,64,
7811,54,64,
9345,54,64,
11616,54,64,
2694,54,64,
3683,54,64,
3789,54,64,
3836,54,64,
9752,54,64,
1614,54,64,
5123,54,64,
990,54,64,
8382,54,64,
516,54,64,
2934,54,64,
6880,54,64,
5139,54,64,
7680,54,64,
9167,54,64,
10191,54,64,
10963,54,64,
11560,54,64,
11956,54,64,
1360,54,64,
2080,54,64,
2512,54,64,
4929,54,64,
5872,54,64,
6133,54,64,
8999,54,64,
10236,54,64,
2041,54,64,
3384,54,64,
4425,54,64,
5242,54,64,
6427,54,64,
8594,54,64,
8834,54,64,
9299,54,64,
11431,54,64,
11525,54,64,
3254,54,64,
3296,54,64,
5719,54,64,
8218,54,64,
9952,54,64,
11124,54,64,
5666,54,64,
7079,54,64,
4368,54,64,
6848,54,64,
8866,54,64,
967,54,64,
7828,54,64,
8401,54,64,
9937,54,64,
11450,54,64,
1370,54,64,
2143,54,64,
6857,54,64,
7452,54,64,
8175,54,64,
8471,54,64,
8865,54,64,
9895,54,64,
10411,54,64,
921,54,64,
940,54,64,
3580,54,64,
3639,54,64,
6008,54,64,
7086,54,64,
8840,54,64,
10502,54,64,
10988,54,64,
98,54,64,
11260,54,64,
406,54,64,
1921,54,64,
4253,54,64,
6338,54,64,
7867,54,64,
8159,54,64,
8857,54,64,
10453,54,64,
3025,54,64,
9732,54,64,
886,54,64,
1499,54,64,
1764,54,64,
3084,54,64,
3641,54,64,
4057,54,64,
5130,54,64,
5714,54,64,
8757,54,64,
9943,54,64,
11524,54,64,
6507,54,64,
223,54,64,
1504,54,64,
2072,54,64,
3269,54,64,
4679,54,64,
5892,54,64,
6542,54,64,
7012,54,64,
7146,54,64,
7464,54,64,
7858,54,64,
8707,54,64,
9707,54,64,
10041,54,64,
10532,54,64,
11169,54,64,
2541,54,64,
7922,54,64,
2762,54,64,
3262,54,64,
3530,54,64,
7505,54,64,
8602,54,64,
8766,54,64,
10705,54,64,
11152,54,64,
624,54,64,
1361,54,64,
1849,54,64,
2692,54,64,
5173,54,64,
5412,54,64,
8174,54,64,
10179,54,64,
353,54,64,
5259,54,64,
8875,54,64,
9907,54,64,
8863,54,64,
4926,54,64,
11814,54,64,
2259,54,64,
3102,54,64,
5516,54,64,
7282,54,64,
7682,54,64,
9556,54,64,
9837,54,64,
973,54,64,
2333,54,64,
3013,54,64,
6710,54,64,
9293,54,64,
11767,54,64,
820,54,64,
3259,54,64,
5293,54,64,
6791,54,64,
7066,54,64,
7961,54,64,
8226,54,64,
8981,54,64,
3593,54,64,
7421,54,64,
10184,54,64,
2839,54,64,
7125,54,64,
4041,54,64,
4250,54,64,
8681,54,64,
8873,54,64,
989,54,64,
2702,54,64,
3240,54,64,
3571,54,64,
6105,54,64,
6452,54,64,
7415,54,64,
9143,54,64,
11263,54,64,
1925,54,64,
2640,54,64,
3663,54,64,
5543,54,64,
6453,54,64,
7499,54,64,
7790,54,64,
8365,54,64,
8869,54,64,
10150,54,64,
10350,54,64,
11213,54,64,
2443,54,64,
6238,54,64,
8240,54,64,
10628,54,64,
3377,54,64,
5185,54,64,
6056,54,64,
6137,54,64,
7569,54,64,
7830,54,64,
7901,54,64,
8162,54,64,
8764,54,64,
10951,54,64,
11688,54,64,
4368,56,64,
967,56,64,
7828,56,64,
11450,56,64,
1370,56,64,
8175,56,64,
8865,56,64,
9895,56,64,
10411,56,64,
921,56,64,
940,56,64,
3580,56,64,
6008,56,64,
8840,56,64,
10988,56,64,
98,56,64,
406,56,64,
1921,56,64,
4253,56,64,
8857,56,64,
10453,56,64,
3025,56,64,
9732,56,64,
1499,56,64,
1764,56,64,
3084,56,64,
5714,56,64,
9943,56,64,
11524,56,64,
6507,56,64,
223,56,64,
2072,56,64,
3269,56,64,
4679,56,64,
5892,56,64,
6542,56,64,
7012,56,64,
7858,56,64,
8707,56,64,
9707,56,64,
10041,56,64,
10532,56,64,
11169,56,64,
2541,56,64,
7922,56,64,
3530,56,64,
7505,56,64,
8602,56,64,
8766,56,64,
10705,56,64,
11152,56,64,
624,56,64,
1361,56,64,
1849,56,64,
2692,56,64,
5173,56,64,
5412,56,64,
8174,56,64,
10179,56,64,
353,56,64,
5259,56,64,
9907,56,64,
8863,56,64,
2297,56,64,
4926,56,64,
11814,56,64,
2259,56,64,
3102,56,64,
5516,56,64,
7282,56,64,
7682,56,64,
9556,56,64,
9837,56,64,
681,56,64,
1125,56,64,
1467,56,64,
2939,56,64,
3124,56,64,
9413,56,64,
10833,56,64,
11674,56,64,
973,56,64,
2333,56,64,
3013,56,64,
6710,56,64,
9293,56,64,
11767,56,64,
197,56,64,
1199,56,64,
2646,56,64,
3322,56,64,
4136,56,64,
5209,56,64,
5217,56,64,
6287,56,64,
6610,56,64,
7811,56,64,
9345,56,64,
11616,56,64,
820,56,64,
3259,56,64,
5293,56,64,
6791,56,64,
7066,56,64,
7961,56,64,
8226,56,64,
8981,56,64,
2694,56,64,
3683,56,64,
3789,56,64,
3836,56,64,
9752,56,64,
3593,56,64,
7421,56,64,
10184,56,64,
1614,56,64,
5123,56,64,
2839,56,64,
7125,56,64,
990,56,64,
8382,56,64,
4041,56,64,
4250,56,64,
8681,56,64,
8873,56,64,
516,56,64,
2934,56,64,
6880,56,64,
989,56,64,
2702,56,64,
3240,56,64,
3571,56,64,
6105,56,64,
6452,56,64,
7415,56,64,
9143,56,64,
11263,56,64,
5139,56,64,
7680,56,64,
9167,56,64,
10191,56,64,
10963,56,64,
11560,56,64,
11956,56,64,
1925,56,64,
2640,56,64,
3663,56,64,
5543,56,64,
6453,56,64,
7499,56,64,
7790,56,64,
8365,56,64,
8869,56,64,
10150,56,64,
10350,56,64,
11213,56,64,
1360,56,64,
2080,56,64,
2512,56,64,
4929,56,64,
5872,56,64,
6133,56,64,
8999,56,64,
10236,56,64,
2443,56,64,
6238,56,64,
8240,56,64,
10628,56,64,
2041,56,64,
3384,56,64,
4425,56,64,
5242,56,64,
6427,56,64,
8594,56,64,
8834,56,64,
9299,56,64,
11431,56,64,
11525,56,64,
3377,56,64,
5185,56,64,
6056,56,64,
6137,56,64,
7569,56,64,
7830,56,64,
7901,56,64,
8162,56,64,
8764,56,64,
10951,56,64,
11688,56,64,
3254,56,64,
3296,56,64,
5719,56,64,
8218,56,64,
9952,56,64,
11124,56,64,
5666,56,64,
98,58,64,
2541,58,64,
8863,58,64,
2297,58,64,
4926,58,64,
11814,58,64,
2259,58,64,
3102,58,64,
5516,58,64,
7282,58,64,
7682,58,64,
9556,58,64,
9837,58,64,
681,58,64,
1125,58,64,
1467,58,64,
2939,58,64,
3124,58,64,
9413,58,64,
10833,58,64,
11674,58,64,
973,58,64,
2333,58,64,
3013,58,64,
6710,58,64,
9293,58,64,
11767,58,64,
197,58,64,
1199,58,64,
2646,58,64,
3322,58,64,
4136,58,64,
5209,58,64,
5217,58,64,
6287,58,64,
6610,58,64,
7811,58,64,
9345,58,64,
11616,58,64,
820,58,64,
3259,58,64,
5293,58,64,
6791,58,64,
7066,58,64,
7961,58,64,
8226,58,64,
8981,58,64,
2694,58,64,
3683,58,64,
3789,58,64,
3836,58,64,
9752,58,64,
3593,58,64,
7421,58,64,
10184,58,64,
1614,58,64,
5123,58,64,
2839,58,64,
7125,58,64,
990,58,64,
8382,58,64,
4041,58,64,
4250,58,64,
8681,58,64,
8873,58,64,
516,58,64,
2934,58,64,
6880,58,64,
989,58,64,
2702,58,64,
3240,58,64,
3571,58,64,
6105,58,64,
6452,58,64,
7415,58,64,
9143,58,64,
11263,58,64,
5139,58,64,
7680,58,64,
9167,58,64,
10191,58,64,
10963,58,64,
11560,58,64,
11956,58,64,
2640,58,64,
3663,58,64,
5543,58,64,
6453,58,64,
7499,58,64,
7790,58,64,
8365,58,64,
8869,58,64,
10150,58,64,
10350,58,64,
11213,58,64,
1360,58,64,
2080,58,64,
2512,58,64,
4929,58,64,
5872,58,64,
6133,58,64,
8999,58,64,
10236,58,64,
2443,58,64,
6238,58,64,
8240,58,64,
10628,58,64,
2041,58,64,
3384,58,64,
4425,58,64,
5242,58,64,
6427,58,64,
8594,58,64,
8834,58,64,
9299,58,64,
11431,58,64,
11525,58,64,
3377,58,64,
5185,58,64,
6056,58,64,
6137,58,64,
7569,58,64,
7830,58,64,
7901,58,64,
8162,58,64,
8764,58,64,
10951,58,64,
11688,58,64,
3254,58,64,
3296,58,64,
5719,58,64,
8218,58,64,
9952,58,64,
11124,58,64,
5666,58,64,
1125,60,64,
3124,60,64,
10833,60,64,
11674,60,64,
1199,60,64,
2646,60,64,
3322,60,64,
4136,60,64,
5209,60,64,
5217,60,64,
6287,60,64,
6610,60,64,
7811,60,64,
11616,60,64,
9752,60,64,
1614,60,64,
8382,60,64,
6880,60,64,
7680,60,64,
9167,60,64,
10191,60,64,
10963,60,64,
11560,60,64,
11956,60,64,
2080,60,64,
5872,60,64,
6133,60,64,
8999,60,64,
10236,60,64,
2041,60,64,
3384,60,64,
5242,60,64,
6427,60,64,
8594,60,64,
9299,60,64,
11431,60,64,
11525,60,64,
3254,60,64,
3296,60,64,
5719,60,64,
11124,60,64,
5666,60,64,
5784,70,25,
6012,70,25,
8598,70,25,
5354,70,25,
555,70,25,
5435,70,25,
867,70,25,
8694,70,25,
6461,70,25,
8645,70,25,
11712,72,25,
1564,72,25,
11540,72,25,
2945,72,25,
10620,72,25,
1489,72,25,
4820,72,25,
10494,72,25,
5827,72,25,
8562,72,25,
5290,72,25,
2542,72,25,
3016,72,25,
4921,72,25,
6519,72,25,
9354,72,25,
7329,72,25,
1999,74,25,
5951,74,25,
9597,74,25,
11866,74,25,
8972,74,25,
4816,74,25,
4672,74,25,
4599,74,25,
5466,74,25,
1540,74,25,
2766,74,25,
9262,74,25,
9038,74,25,
9640,74,25,
1115,74,25,
6794,74,25,
7260,74,25,
11569,74,25,
1534,74,25,
7856,74,25,
5044,76,25,
3263,76,25,
5274,76,25,
4205,76,25,
9057,76,25,
11406,76,25,
1051,76,25,
1291,76,25,
5493,76,25,
9033,76,25,
9438,76,25,
4938,76,25,
10100,76,25,
11879,76,25,
1602,76,25,
3773,78,25,
7990,78,25,
8307,78,25,
8617,78,25,
9630,78,25,
9647,78,25,
11438,78,25,
11064,78,25,
2756,78,25,
6047,78,25,
9718,78,25,
11950,78,25,
6633,78,25,
6647,78,25,
7725,78,25,
11700,78,25,
5413,78,25,
4124,78,25,
8830,78,25,
10877,78,25,
3559,78,25,
8469,78,25,
216,78,25,
440,78,25,
3724,78,25,
7506,78,25,
7721,78,25,
10707,78,25,
6638,78,25,
8282,78,25,
8995,78,25,
3918,78,25,
11235,78,25,
2784,78,25,
6413,80,25,
11393,80,25,
5377,80,25,
6389,80,25,
10438,80,25,
10439,80,25,
3921,80,25,
6949,80,25,
4823,80,25,
2725,80,25,
7045,80,25,
7567,80,25,
3628,80,25,
82,80,25,
6143,80,25,
1265,80,64,
2338,82,25,
2231,82,25,
3414,82,25,
10430,82,25,
5909,82,25,
3766,82,25,
1915,82,25,
7175,82,25,
9136,82,25,
10954,82,25,
11296,82,25,
2559,82,25,
6095,82,25,
3785,82,25,
2219,82,25,
2540,82,25,
3679,82,25,
2266,82,25,
10779,82,25,
10386,82,25,
9663,82,64,
410,82,64,
7859,82,64,
10415,82,64,
7319,82,64,
2769,82,64,
6688,82,64,
2315,82,64,
1265,82,64,
2470,84,25,
11599,84,25,
11958,84,25,
5712,84,25,
30,84,25,
7294,84,25,
11889,84,25,
8347,84,25,
8831,84,25,
4016,84,25,
4699,84,25,
6177,84,25,
7576,84,25,
9256,84,25,
11281,84,25,
2264,84,25,
3134,84,25,
6112,84,25,
9546,84,25,
10534,84,25,
11952,84,25,
1710,84,25,
1691,84,25,
4422,84,25,
5775,84,25,
5940,84,25,
9502,84,25,
6844,84,25,
3953,84,25,
1548,84,25,
105,84,64,
290,84,64,
2420,84,64,
2296,84,64,
3256,84,64,
10747,84,64,
2849,84,64,
6865,84,64,
6326,84,64,
6489,84,64,
7750,84,64,
1316,84,64,
1643,84,64,
3344,84,64,
5063,84,64,
5147,84,64,
636,84,64,
9663,84,64,
1265,84,64,
410,84,64,
7859,84,64,
10415,84,64,
7319,84,64,
2769,84,64,
6688,84,64,
2315,84,64,
2478,86,25,
1996,86,25,
11357,86,25,
5687,86,25,
2984,86,25,
2841,86,64,
10638,86,64,
1017,86,64,
8205,86,64,
6155,86,64,
9009,86,64,
10380,86,64,
10966,86,64,
9069,86,64,
3716,86,64,
10492,86,64,
1483,86,64,
6956,86,64,
3845,86,64,
6215,86,64,
2354,86,64,
4777,86,64,
10558,86,64,
2492,86,64,
3245,86,64,
10982,86,64,
3418,86,64,
9663,86,64,
1265,86,64,
410,86,64,
7859,86,64,
10415,86,64,
105,86,64,
290,86,64,
2420,86,64,
7319,86,64,
2296,86,64,
3256,86,64,
10747,86,64,
2769,86,64,
6688,86,64,
2849,86,64,
6865,86,64,
2315,86,64,
6326,86,64,
6489,86,64,
7750,86,64,
1316,86,64,
1643,86,64,
3344,86,64,
5063,86,64,
5147,86,64,
636,86,64,
932,88,25,
126,88,64,
3300,88,64,
5251,88,64,
7715,88,64,
2481,88,64,
4096,88,64,
4406,88,64,
6704,88,64,
9737,88,64,
11573,88,64,
2764,88,64,
10084,88,64,
9004,88,64,
9766,88,64,
4010,88,64,
11269,88,64,
7058,88,64,
6172,88,64,
10654,88,64,
838,88,64,
5914,88,64,
11502,88,64,
1230,88,64,
6877,88,64,
4358,88,64,
9663,88,64,
410,88,64,
10415,88,64,
105,88,64,
290,88,64,
2420,88,64,
2841,88,64,
10638,88,64,
7319,88,64,
2296,88,64,
3256,88,64,
10747,88,64,
2769,88,64,
2849,88,64,
6865,88,64,
1017,88,64,
8205,88,64,
6326,88,64,
6489,88,64,
7750,88,64,
6155,88,64,
1316,88,64,
1643,88,64,
3344,88,64,
9009,88,64,
10380,88,64,
10966,88,64,
5063,88,64,
5147,88,64,
9069,88,64,
3716,88,64,
10492,88,64,
1483,88,64,
6956,88,64,
3845,88,64,
6215,88,64,
2354,88,64,
4777,88,64,
10558,88,64,
636,88,64,
2492,88,64,
3245,88,64,
10982,88,64,
3418,88,64,
644,90,25,
11244,90,25,
7094,90,25,
4051,90,25,
7740,90,25,
7069,90,64,
9582,90,64,
5091,90,64,
11486,90,64,
2709,90,64,
8293,90,64,
1384,90,64,
2763,90,64,
8369,90,64,
9273,90,64,
1752,90,64,
3226,90,64,
10007,90,64,
7411,90,64,
8931,90,64,
9808,90,64,
2831,90,64,
2292,90,64,
11582,90,64,
824,90,64,
1855,90,64,
11420,90,64,
2293,90,64,
955,90,64,
126,90,64,
3300,90,64,
5251,90,64,
105,90,64,
290,90,64,
2420,90,64,
2841,90,64,
10638,90,64,
3256,90,64,
10747,90,64,
7715,90,64,
6865,90,64,
1017,90,64,
8205,90,64,
7750,90,64,
6155,90,64,
2481,90,64,
4096,90,64,
4406,90,64,
6704,90,64,
9737,90,64,
1643,90,64,
11573,90,64,
9009,90,64,
10380,90,64,
2764,90,64,
10966,90,64,
5063,90,64,
9069,90,64,
10084,90,64,
3716,90,64,
10492,90,64,
9004,90,64,
9766,90,64,
1483,90,64,
4010,90,64,
11269,90,64,
6956,90,64,
7058,90,64,
3845,90,64,
6215,90,64,
6172,90,64,
10654,90,64,
2354,90,64,
4777,90,64,
10558,90,64,
838,90,64,
5914,90,64,
11502,90,64,
636,90,64,
1230,90,64,
2492,90,64,
3245,90,64,
10982,90,64,
3418,90,64,
6877,90,64,
4358,90,64,
7544,92,25,
9675,92,25,
2741,92,25,
2827,92,25,
9043,92,25,
1260,92,25,
3007,92,64,
9809,92,64,
8798,92,64,
6532,92,64,
6685,92,64,
2044,92,64,
1327,92,64,
1872,92,64,
2120,92,64,
1312,92,64,
6456,92,64,
475,92,64,
3831,92,64,
126,92,64,
3300,92,64,
5251,92,64,
7069,92,64,
9582,92,64,
10638,92,64,
5091,92,64,
11486,92,64,
7715,92,64,
2709,92,64,
8293,92,64,
1017,92,64,
1384,92,64,
2763,92,64,
8369,92,64,
9273,92,64,
2481,92,64,
4096,92,64,
4406,92,64,
6704,92,64,
9737,92,64,
1752,92,64,
3226,92,64,
11573,92,64,
9009,92,64,
2764,92,64,
10007,92,64,
10966,92,64,
7411,92,64,
8931,92,64,
9069,92,64,
10084,92,64,
9808,92,64,
3716,92,64,
10492,92,64,
9004,92,64,
9766,92,64,
1483,92,64,
4010,92,64,
11269,92,64,
2831,92,64,
7058,92,64,
3845,92,64,
6172,92,64,
10654,92,64,
2292,92,64,
2354,92,64,
4777,92,64,
838,92,64,
11582,92,64,
5914,92,64,
11502,92,64,
1230,92,64,
2492,92,64,
3245,92,64,
10982,92,64,
824,92,64,
1855,92,64,
11420,92,64,
6877,92,64,
2293,92,64,
4358,92,64,
955,92,64,
2143,94,25,
10480,94,25,
10273,94,64,
10506,94,64,
131,94,64,
8275,94,64,
8695,94,64,
1331,94,64,
1425,94,64,
7595,94,64,
11067,94,64,
7755,94,64,
8191,94,64,
792,94,64,
1732,94,64,
6822,94,64,
8219,94,64,
1475,94,64,
7779,94,64,
8900,94,64,
11122,94,64,
9017,94,64,
469,94,64,
6260,94,64,
8850,94,64,
9641,94,64,
126,94,64,
5251,94,64,
7069,94,64,
9582,94,64,
5091,94,64,
11486,94,64,
2709,94,64,
8293,94,64,
3007,94,64,
9809,94,64,
1384,94,64,
2763,94,64,
8369,94,64,
9273,94,64,
2481,94,64,
4406,94,64,
6704,94,64,
1752,94,64,
3226,94,64,
11573,94,64,
8798,94,64,
10007,94,64,
6532,94,64,
6685,94,64,
7411,94,64,
8931,94,64,
10084,94,64,
9808,94,64,
9004,94,64,
9766,94,64,
2044,94,64,
4010,94,64,
2831,94,64,
7058,94,64,
1327,94,64,
6172,94,64,
2292,94,64,
11582,94,64,
1872,94,64,
2120,94,64,
5914,94,64,
11502,94,64,
1312,94,64,
6456,94,64,
1230,94,64,
475,94,64,
3831,94,64,
824,94,64,
1855,94,64,
11420,94,64,
6877,94,64,
2293,94,64,
955,94,64,
481,96,25,
10573,96,25,
9670,96,64,
5235,96,64,
313,96,64,
4252,96,64,
1441,96,64,
9589,96,64,
9504,96,64,
1721,96,64,
3990,96,64,
2139,96,64,
10148,96,64,
10205,96,64,
2253,96,64,
6340,96,64,
370,96,64,
4635,96,64,
9012,96,64,
7315,96,64,
3096,96,64,
7069,96,64,
5091,96,64,
2709,96,64,
3007,96,64,
9809,96,64,
10273,96,64,
1384,96,64,
8369,96,64,
9273,96,64,
1752,96,64,
3226,96,64,
8798,96,64,
10506,96,64,
10007,96,64,
6532,96,64,
6685,96,64,
131,96,64,
7411,96,64,
8275,96,64,
8695,96,64,
2044,96,64,
1331,96,64,
1425,96,64,
7595,96,64,
11067,96,64,
2831,96,64,
7755,96,64,
8191,96,64,
1327,96,64,
792,96,64,
1732,96,64,
6822,96,64,
8219,96,64,
1475,96,64,
7779,96,64,
8900,96,64,
11122,96,64,
11582,96,64,
1872,96,64,
2120,96,64,
9017,96,64,
1312,96,64,
6456,96,64,
469,96,64,
6260,96,64,
475,96,64,
3831,96,64,
8850,96,64,
824,96,64,
1855,96,64,
11420,96,64,
9641,96,64,
955,96,64,
5697,98,64,
10065,98,64,
8794,98,64,
6068,98,64,
7938,98,64,
9670,98,64,
9809,98,64,
10273,98,64,
5235,98,64,
313,98,64,
4252,98,64,
1441,98,64,
8798,98,64,
10506,98,64,
6532,98,64,
6685,98,64,
131,98,64,
8275,98,64,
9589,98,64,
8695,98,64,
9504,98,64,
2044,98,64,
1331,98,64,
1425,98,64,
7595,98,64,
11067,98,64,
7755,98,64,
8191,98,64,
1721,98,64,
3990,98,64,
1327,98,64,
792,98,64,
1732,98,64,
6822,98,64,
8219,98,64,
2139,98,64,
10148,98,64,
10205,98,64,
1475,98,64,
7779,98,64,
8900,98,64,
