284,0.248566,-14,2,38,25,0
547,0.858837,-14,2,38,25,0
1031,0.170074,-14,2,38,25,0
652,-1.86448,-14.0625,2,40,25,1
2113,0.0535684,-14.0625,2,40,25,1
2876,-2.06768,-14.0625,2,40,25,1
1365,0.193256,-13.9375,2,40,25,2
387,-2.07537,-14,2,40,25,3
878,-1.8042,-14,2,40,25,3
642,-0.032736,-14,2,40,25,4
1806,-0.279945,-14,2,40,25,4
2222,0.56059,-14,2,40,25,4
216,-3.95451,-14,2,40,25,4
1491,-1.64026,-14.0625,2,40,25,5
1957,-2.43062,-13.9375,2,40,25,7
1467,-2.9059,-14.0625,2,40,25,8
2988,-1.1876,-13.875,2,40,25,9
1344,-1.90604,-14.125,2,40,25,10
2662,-0.0921052,-14.125,2,40,25,10
2175,-4.6251,-13.9375,2,40,25,16
2980,-0.107534,-13.875,2,42,25,9
2713,-4.34503,-14.125,2,42,25,10
19,-2.77037,-14,2,42,25,11
581,-4.63161,-14,2,42,25,11
811,-2.93944,-14,2,42,25,11
865,-2.95183,-14,2,42,25,11
964,-1.2418,-14,2,42,25,11
1440,-1.87275,-14,2,42,25,11
1577,-2.50179,-14,2,42,25,11
2271,-3.40869,-14,2,42,25,11
2722,-2.32094,-14,2,42,25,11
863,-0.706832,-14,2,42,25,12
1204,-2.5103,-14,2,42,25,12
1219,-1.43654,-14,2,42,25,12
1506,-1.16976,-14,2,42,25,12
1620,-1.89266,-14,2,42,25,12
2477,-3.59914,-14,2,42,25,12
2707,-1.3119,-14,2,42,25,12
2816,-2.25128,-14,2,42,25,12
2997,-0.152924,-13.875,2,42,25,13
1406,-3.42369,-14.125,2,42,25,14
1585,-1.52866,-14.125,2,42,25,14
1799,-1.53004,-14.125,2,42,25,14
218,-3.30947,-14.0625,2,42,25,15
1422,-0.97238,-14.0625,2,42,25,15
416,-4.73863,-13.9375,2,42,25,16
208,-1.98888,-13.875,2,42,25,17
1812,-0.908074,-13.875,2,42,25,17
2701,-0.448849,-13.875,2,42,25,17
2957,-4.03071,-13.875,2,42,25,17
171,-4.54677,-14.125,2,42,25,18
245,-2.94208,-14.125,2,42,25,18
1459,0.119451,-14.125,2,42,25,18
1753,-3.03433,-13.9375,2,42,25,19
1981,-3.81036,-13.9375,2,42,25,19
2351,0.200569,-13.9375,2,42,25,19
2545,0.51334,-14.0625,2,42,25,15
2361,20,-40.8372,-2,48,64,0
2487,20,-38.6561,-2,50,64,0
103,19.9375,-38.3394,-2,50,64,1
819,19.9375,-40.1109,-2,50,64,1
2557,20,-42.3691,-2.0625,50,64,3
947,20,-39.3682,-1.9375,50,64,4
1234,20,-40.234,-1.9375,50,64,4
2267,20,-39.3996,-1.9375,50,64,4
325,19.9375,-39.9274,-2.0625,50,64,5
2802,19.9375,-38.9163,-2.0625,50,64,5
2323,20.125,-41.132,-2,50,64,9
868,19.875,-42.5675,-2,50,64,10
2837,19.875,-37.6636,-2,50,64,10
2361,20,-33.4372,-2,50,64,0
