1061,-4.66411,-14.0625,2,38,25,1
924,-3.67816,-13.9375,2,38,25,2
263,-0.0176837,-14,2,40,25,0
1796,-0.549536,-14.0625,2,40,25,1
1980,-4.91177,-14.0625,2,40,25,1
658,-0.617699,-13.9375,2,40,25,2
768,-0.946813,-13.9375,2,40,25,2
1889,-0.93789,-13.9375,2,40,25,2
3729,-1.11171,-13.9375,2,40,25,2
1098,-1.61492,-14,2,40,25,3
1442,-3.43444,-14,2,40,25,3
2663,-2.04752,-14,2,40,25,3
3809,-2.57551,-14,2,40,25,3
865,-2.1227,-14,2,40,25,4
1755,0.129636,-14,2,40,25,4
1973,0.511711,-14,2,40,25,4
2172,-1.49944,-14,2,40,25,4
2861,-2.47556,-14,2,40,25,4
823,-3.24462,-14,2,40,25,4
239,-2.53418,-14.0625,2,40,25,5
309,-1.39495,-14.0625,2,40,25,5
980,-1.03698,-14.0625,2,40,25,5
1733,-1.81906,-14.0625,2,40,25,5
1063,-3.44532,-13.9375,2,40,25,6
221,-3.09844,-13.9375,2,40,25,7
495,-3.2103,-13.9375,2,40,25,7
1470,0.747282,-13.9375,2,40,25,7
95,-3.41349,-14.0625,2,40,25,8
676,-3.71671,-14.0625,2,40,25,8
2607,-3.50523,-14.0625,2,40,25,8
3114,0.375337,-14.0625,2,40,25,8
841,-1.13689,-13.9375,2,42,25,7
851,-1.63173,-14.0625,2,42,25,8
1540,-1.24208,-13.875,2,42,25,9
1669,-2.01423,-13.875,2,42,25,9
512,-3.27455,-13.875,2,42,25,9
1731,-2.10537,-13.875,2,42,25,9
3909,-1.13702,-13.875,2,42,25,9
3987,-3.81017,-13.875,2,42,25,9
1520,-1.70183,-14,2,42,25,11
2985,-1.60215,-14,2,42,25,11
2257,-4.75343,-14,2,42,25,12
2747,0.72125,-14,2,42,25,12
3703,-1.16659,-14,2,42,25,12
245,-4.86704,-13.875,2,42,25,13
478,-1.23406,-13.875,2,42,25,13
878,-2.22282,-13.875,2,42,25,13
1257,-3.39017,-13.875,2,42,25,13
1379,0.745147,-13.875,2,42,25,13
2812,-0.866585,-13.875,2,42,25,13
2863,-3.38456,-13.875,2,42,25,13
2899,-1.31234,-13.875,2,42,25,13
3415,0.116554,-13.875,2,42,25,13
883,0.197939,-14.125,2,42,25,14
1013,-2.45503,-14.125,2,42,25,14
1157,0.185539,-14.125,2,42,25,14
2689,-0.0088871,-14.125,2,42,25,14
3081,-2.43654,-14.125,2,42,25,14
3542,0.351427,-14.125,2,42,25,14
269,-1.69295,-14.0625,2,42,25,15
554,-3.39886,-14.0625,2,42,25,15
1691,-1.21524,-14.0625,2,42,25,15
3430,-0.0718156,-14.0625,2,42,25,15
3717,-2.49939,-14.0625,2,42,25,15
660,-4.20694,-13.9375,2,42,25,16
752,0.498195,-13.9375,2,42,25,16
1130,-4.82992,-13.9375,2,42,25,16
1979,-1.43834,-13.9375,2,42,25,16
1984,0.191574,-13.9375,2,42,25,16
3475,-4.82669,-13.9375,2,42,25,16
619,0.847208,-13.875,2,42,25,17
2316,-2.61626,-13.875,2,42,25,17
530,0.574743,-14.125,2,42,25,18
621,-1.4094,-13.9375,2,42,25,19
775,-4.27823,-13.9375,2,42,25,19
1653,-1.31076,-13.9375,2,42,25,19
3074,-3.21812,-13.9375,2,42,25,19
3570,-2.22691,-13.9375,2,42,25,19
1391,0.449059,-14.0625,2,42,25,20
3517,-3.23856,-14.0625,2,42,25,20
3658,0.810707,-14.0625,2,42,25,20
2799,0.602536,-14.125,2,42,25,10
1019,0.787518,-14,2,42,25,11
3094,1.07279,-14,2,42,25,11
3438,0.158453,-14,2,42,25,12
2621,20,-42.7983,-2,46,64,0
3389,20,-39.6875,-2,48,64,0
515,19.9375,-42.27,-2,48,64,1
3456,19.9375,-41.662,-2,48,64,1
3723,19.9375,-38.0879,-2,48,64,1
2621,20,-35.3983,-2,48,64,0
1490,19.9375,-38.3438,-2,50,64,1
2182,19.9375,-37.3737,-2,50,64,1
3460,19.9375,-37.3547,-2,50,64,1
1112,20.0625,-38.8456,-2,50,64,2
2926,20.0625,-42.0937,-2,50,64,2
767,20,-42.8108,-2.0625,50,64,3
2504,20,-38.7972,-2.0625,50,64,3
3822,20,-37.9093,-2.0625,50,64,3
2965,20,-42.7729,-1.9375,50,64,4
140,19.9375,-39.1858,-2.0625,50,64,5
2957,19.9375,-39.4634,-2.0625,50,64,5
1121,20.0625,-39.8055,-1.9375,50,64,6
1529,20.0625,-39.6349,-1.9375,50,64,6
2141,20.0625,-40.7703,-1.9375,50,64,6
2244,20.0625,-40.4187,-1.9375,50,64,6
2006,20.0625,-41.2033,-2.0625,50,64,7
3026,20.0625,-38.6186,-2.0625,50,64,7
3497,20.0625,-36.6732,-2.0625,50,64,7
2187,19.9375,-37.1813,-1.9375,50,64,8
1528,19.9375,-42.1255,-1.9375,50,64,8
2621,20,-27.9983,-2,50,64,0
3389,20,-32.2135,-2,50,64,0
515,19.9375,-34.6073,-2,50,64,1
3456,19.9375,-34.2805,-2,50,64,1
3723,19.9375,-31.4797,-2,50,64,1
2802,20.0625,-37.5716,-2,52,64,2
3718,20.0625,-37.3461,-2,52,64,2
383,20,-35.928,-2.0625,52,64,3
1572,20,-37.4565,-2.0625,52,64,3
2486,19.9375,-37.2265,-2.0625,52,64,5
2071,20.0625,-37.1643,-2.0625,52,64,7
1575,20.125,-39.0641,-2,52,64,9
1919,20.125,-38.5658,-2,52,64,9
2740,20,-38.3956,-1.875,52,64,11
2658,20,-39.8542,-2.125,52,64,12
2963,20,-42.6172,-2.125,52,64,12
2698,20,-42.9108,-2.125,52,64,12
464,20.125,-42.2218,-2.0625,52,64,13
895,20.125,-42.8665,-2.0625,52,64,13
2826,19.875,-41.8452,-1.9375,52,64,14
2977,19.875,-40.8808,-1.9375,52,64,14
1721,19.9375,-42.872,-1.875,52,64,15
3182,19.9375,-41.9845,-1.875,52,64,15
2599,20.0625,-40.0133,-2.125,52,64,16
734,20.125,-40.6307,-1.9375,52,64,17
904,19.875,-41.7435,-2.0625,52,64,18
2199,19.875,-38.5571,-2.0625,52,64,18
3890,20.0625,-40.8149,-1.875,52,64,19
3961,20.0625,-40.8837,-1.875,52,64,19
2621,20,-20.5983,-2,52,64,0
3389,20,-24.7395,-2,52,64,0
515,19.9375,-26.9446,-2,52,64,1
3456,19.9375,-27.602,-2,52,64,1
3723,19.9375,-24.8715,-2,52,64,1
1490,19.9375,-31.4544,-2,52,64,1
2182,19.9375,-30.3437,-2,52,64,1
3460,19.9375,-29.7623,-2,52,64,1
1112,20.0625,-31.2532,-2,52,64,2
2926,20.0625,-35.837,-2,52,64,2
767,20,-35.4996,-2.0625,52,64,3
2504,20,-31.3454,-2.0625,52,64,3
3822,20,-30.2466,-2.0625,52,64,3
2965,20,-35.7429,-1.9375,52,64,4
140,19.9375,-32.1558,-2.0625,52,64,5
2957,19.9375,-32.0116,-2.0625,52,64,5
1121,20.0625,-33.3379,-1.9375,52,64,6
1529,20.0625,-32.6049,-1.9375,52,64,6
2141,20.0625,-34.0215,-1.9375,52,64,6
2244,20.0625,-33.3887,-1.9375,52,64,6
2006,20.0625,-33.8218,-2.0625,52,64,7
3026,20.0625,-31.0262,-2.0625,52,64,7
3497,20.0625,-29.1511,-2.0625,52,64,7
2187,19.9375,-30.9246,-1.9375,52,64,8
1528,19.9375,-35.7985,-1.9375,52,64,8
2080,20.125,-37.0069,-2,54,64,9
2290,20.125,-39.0712,-2,54,64,9
686,19.875,-36.1416,-2,54,64,10
2030,19.875,-36.1416,-2,54,64,10
3061,20,-42.0027,-1.875,54,64,11
707,20.125,-38.2266,-2.0625,54,64,13
3002,20.125,-39.8211,-2.0625,54,64,13
91,19.875,-37.1263,-1.9375,54,64,14
3023,19.875,-38.1596,-1.9375,54,64,14
45,19.9375,-38.1158,-1.875,54,64,15
131,19.9375,-40.5452,-1.875,54,64,15
